R	M	log_10_P0
19617833.030088082	0.41604024027737413	21.5
14789809.003032522	0.49679432373190036	21.854166666666668
11867949.079114882	0.5878530901428078	22.208333333333332
9860149.546359282	0.6860531007521606	22.5625
8361870.415471746	0.7826419005576984	22.916666666666668
7147914.829763999	0.8824761976641733	23.270833333333332
6146780.36549749	0.9771715790668968	23.625
5295512.09051757	1.0629456578607002	23.979166666666668
4566019.446826285	1.1347889570092518	24.333333333333332
3924585.0429956797	1.19258909956517	24.6875
3361001.611612571	1.2394568698967174	25.041666666666668
2866051.8767985865	1.2766676025690433	25.395833333333332
2433665.0367531367	1.3060566181401838	25.75
2069523.9930135896	1.3141222513235558	26.104166666666668
1746807.5019612536	1.319438090070002	26.458333333333336
1463477.274088194	1.3227877414016804	26.8125
1218656.9414001205	1.329005835249725	27.166666666666668
1012338.398741563	1.3335988805263168	27.520833333333336
839718.4458331917	1.3351421195568016	27.875
714818.8984608334	1.304623458474567	28.229166666666668
599063.2649328229	1.2580668805719568	28.583333333333336
498035.0347153173	1.2128397150233168	28.9375
409680.28300590673	1.167330276917151	29.291666666666668
326550.9552653745	1.1477548559668553	29.645833333333336
265879.8274392344	1.1209285185459286	30.0
