R	M	log_10_P0
31529198.48829791	0.16623088759379864	20.0
21788881.79627426	0.2114907851308262	20.416666666666668
16775011.57448089	0.27105958326344637	20.833333333333332
13673007.624884654	0.346153697327383	21.25
11479257.336634113	0.435864563710478	21.666666666666668
9823937.670260182	0.5421060870385841	22.083333333333332
8473890.425541636	0.6572891272961462	22.5
7318922.207794111	0.7771251917777238	22.916666666666668
6310127.143614596	0.8953314864185139	23.333333333333332
5411424.591064927	1.00089246925718	23.75
4615723.102665452	1.0946638226647183	24.166666666666668
3913150.689846048	1.1740014635002194	24.583333333333336
3299764.5198727916	1.2351876853142891	25.0
2760370.0448618922	1.2710592799539928	25.416666666666668
2286827.5872203014	1.2992140478117775	25.833333333333336
1884161.734267519	1.3243327936340006	26.25
1550715.5499969495	1.3374879644955526	26.666666666666668
1267267.4667453421	1.3176951689451273	27.083333333333336
1019743.8391751915	1.3033213094658513	27.5
819832.7049383227	1.3099865592437308	27.916666666666668
656419.3622661503	1.3121499447499	28.333333333333336
523868.76271434	1.311402035091064	28.75
438432.2133609558	1.2385513843951006	29.166666666666668
355400.71445685194	1.1291033838895865	29.583333333333336
277707.84615284164	1.0544846926172293	30.0
