# r[m]	m[Msun]	rho[kg/m^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
9.623506263980887674e-06	3.078056944712298954e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
9.780033453638586264e-06	3.230707732442772942e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
9.939106572028500930e-06	3.390928965884059608e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.010076702890902915e-05	3.559096087895701480e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.026505690757205285e-05	3.735603160761603398e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.043201897579789502e-05	3.920863789587301687e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.060169669698866993e-05	4.115312091491715311e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.077413424148261218e-05	4.319403712864130187e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.094937649805243538e-05	4.533616897070242980e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.112746908559081920e-05	4.758453605109329656e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.130845836498574515e-05	4.994440691848152586e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.149239145118920162e-05	5.242131140588375864e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.167931622548208713e-05	5.502105358860045615e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.186928134793858811e-05	5.774972538477622091e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.206233627009342114e-05	6.061372083045784484e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.225853124781485838e-05	6.361975106259484013e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.245791735438739204e-05	6.677486004509922882e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.266054649380704806e-05	7.008644107480927312e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.286647141429296607e-05	7.356225410603756460e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.307574572201885883e-05	7.721044393430130464e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.328842389506757001e-05	8.103955928183830433e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.350456129761285708e-05	8.505857282963976238e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.372421419433171278e-05	8.927690224293395719e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.394743976505110299e-05	9.370443223939167187e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.417429611963307494e-05	9.835153775176774650e-31	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.440484231310169159e-05	1.032291082392475090e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.463913836101629001e-05	1.083485732044768506e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.487724525509464491e-05	1.137219289760616096e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.511922497909024215e-05	1.193617668192972326e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.536514052492794969e-05	1.252813024410041587e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.561505590910183691e-05	1.314944069575960814e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.586903618933999723e-05	1.380156393989617295e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.612714748154028580e-05	1.448602808243157442e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.638945697698155634e-05	1.520443701299658326e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.665603295981477633e-05	1.595847416329009028e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.692694482483884008e-05	1.674990645182768180e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.720226309556513878e-05	1.758058842432192904e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.748205944257632876e-05	1.845246659939865496e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.776640670218348917e-05	1.936758402983064882e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.805537889538677489e-05	2.032808508997778254e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.834905124714464027e-05	2.133622050065234529e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.864750020595609562e-05	2.239435260318239877e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.895080346376186830e-05	2.350496089503429416e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.925903997616903890e-05	2.467064783996389001e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.957228998300465485e-05	2.589414496631192485e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
1.989063502920385086e-05	2.717831926773443468e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
2.021415798603729423e-05	2.852617992136434397e-30	1.639920609826860046e+11	3.831186849557308525e+28	4.567551916639449337e+04	8.105450119763597286e+03	2.131668352016575341e+01	9.999999857897060584e-01
