R	M	log_10_P0
14458418.29976941	0.15199970216626457	20.0
13223553.079179035	0.20127693851220943	20.416666666666668
12036533.051065026	0.2632941287579925	20.833333333333332
10901139.877976064	0.3399969172650359	21.25
9799557.459683849	0.4308557034205536	21.666666666666668
8777088.203587672	0.5379040461991916	22.083333333333332
7804551.264255105	0.6537040934645191	22.5
6882641.9446952455	0.7740624872965698	22.916666666666668
6021940.59840309	0.8927090807961423	23.333333333333332
5217539.324967925	0.998657585551815	23.75
4484941.003676316	1.0927759247520425	24.166666666666668
3824186.9693916766	1.1724224851346692	24.583333333333336
3238736.6169245816	1.2338687534895285	25.0
2718473.1856965707	1.269977959500122	25.416666666666668
2258405.4774698084	1.298344476258578	25.833333333333336
1865019.9387681496	1.3236325927016979	26.25
1537595.8164352495	1.3368850613118253	26.666666666666668
1258319.8332008745	1.31724522002404	27.083333333333336
1013876.3448736744	1.3029707124054812	27.5
815981.0658657934	1.309707471095412	27.916666666666668
653917.2506375152	1.3119311937109965	28.333333333333336
522315.46894224687	1.3112307478099061	28.75
437251.5785396132	1.2384121270734898	29.166666666666668
354515.75251846306	1.12899706744036	29.583333333333336
277106.4214724887	1.0544037180465053	30.0
