xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	1.69648e+24	1.20788e+07	6.55870e+37	1.39557e+02
1.12292e-03	1.19812e+24	1.20788e+07	4.63200e+37	1.39557e+02
1.26095e-03	8.46157e+23	1.20788e+07	3.27130e+37	1.39557e+02
1.41595e-03	5.97588e+23	1.20788e+07	2.31032e+37	1.39557e+02
1.59001e-03	4.22040e+23	1.20788e+07	1.63164e+37	1.39557e+02
1.78545e-03	2.98060e+23	1.20788e+07	1.15232e+37	1.39557e+02
2.00492e-03	2.10502e+23	1.20788e+07	8.13817e+36	1.39557e+02
2.25137e-03	1.48664e+23	1.20788e+07	5.74751e+36	1.39557e+02
2.52812e-03	1.04992e+23	1.20788e+07	4.05913e+36	1.39557e+02
2.83888e-03	7.41495e+22	1.20788e+07	2.86673e+36	1.39557e+02
3.18784e-03	5.23672e+22	1.20788e+07	2.02461e+36	1.39557e+02
3.57970e-03	3.69837e+22	1.20788e+07	1.42988e+36	1.39557e+02
4.01972e-03	2.61193e+22	1.20788e+07	1.00985e+36	1.39557e+02
4.51383e-03	1.84464e+22	1.20788e+07	7.13217e+35	1.39557e+02
5.06868e-03	1.30276e+22	1.20788e+07	5.03721e+35	1.39557e+02
5.69174e-03	9.20057e+21	1.20788e+07	3.55767e+35	1.39557e+02
6.39138e-03	6.49779e+21	1.20788e+07	2.51276e+35	1.39557e+02
7.17702e-03	4.58899e+21	1.20788e+07	1.77481e+35	1.39557e+02
8.05923e-03	3.24092e+21	1.20788e+07	1.25363e+35	1.39557e+02
9.04989e-03	2.28886e+21	1.20788e+07	8.85563e+34	1.39557e+02
1.01623e-02	1.61648e+21	1.20788e+07	6.25617e+34	1.39557e+02
1.14115e-02	1.14162e+21	1.20788e+07	4.42034e+34	1.39557e+02
1.28142e-02	8.06254e+20	1.20788e+07	3.12380e+34	1.39557e+02
1.43894e-02	5.69407e+20	1.20788e+07	2.20814e+34	1.39557e+02
1.61581e-02	4.02137e+20	1.20788e+07	1.56146e+34	1.39557e+02
1.81443e-02	2.84005e+20	1.20788e+07	1.10475e+34	1.39557e+02
2.03747e-02	2.00575e+20	1.20788e+07	7.82210e+33	1.39557e+02
2.28792e-02	1.41654e+20	1.20788e+07	5.54417e+33	1.39556e+02
2.56915e-02	1.00041e+20	1.20788e+07	3.93541e+33	1.39556e+02
2.88496e-02	7.06528e+19	1.20787e+07	2.79924e+33	1.39556e+02
3.23959e-02	4.98977e+19	1.20787e+07	1.99684e+33	1.39556e+02
3.63780e-02	3.52396e+19	1.20787e+07	1.43015e+33	1.39556e+02
4.08497e-02	2.48876e+19	1.20787e+07	1.02993e+33	1.39556e+02
4.58710e-02	1.75766e+19	1.20786e+07	7.47282e+32	1.39556e+02
5.15096e-02	1.24132e+19	1.20786e+07	5.47665e+32	1.39556e+02
5.78413e-02	8.76669e+18	1.20785e+07	4.06688e+32	1.39555e+02
6.49512e-02	6.19137e+18	1.20784e+07	3.07124e+32	1.39555e+02
7.29352e-02	4.37258e+18	1.20783e+07	2.36808e+32	1.39555e+02
8.19005e-02	3.08808e+18	1.20782e+07	1.87147e+32	1.39554e+02
