R	M	log_10_P0
720793347.1780351	2.3652166374519954	20.0
444545681.6878471	0.6503967088846935	20.416666666666668
57213412.07194114	0.3023887183934738	20.833333333333332
26737744.271968428	0.365806079583095	21.25
17411842.182404708	0.44955013012146244	21.666666666666668
12943371.27211765	0.552247812928165	22.083333333333332
10268550.15136067	0.6651484756249357	22.5
8407216.908207988	0.7833595264470675	22.916666666666668
6995506.965086877	0.9003802762366022	23.333333333333332
5855913.798117158	1.0050229774521522	23.75
4909736.994377872	1.0980472720240235	24.166666666666668
4109455.6129143797	1.1767705277386362	24.583333333333336
3432109.914056991	1.2374635606697517	25.0
2850493.504505282	1.2729027198266245	25.416666666666668
2347512.632363246	1.300688243529574	25.833333333333336
1924620.5293002774	1.3255105168281789	26.25
1577878.9420190607	1.3384686721936647	26.666666666666668
1285947.613969757	1.318452872493019	27.083333333333336
1032012.2363510907	1.3039116725376731	27.5
827762.5500876476	1.3104318621009652	27.916666666666668
661519.8205860603	1.312510725694392	28.333333333333336
527138.854866115	1.3116841803392032	28.75
440862.9321107788	1.2388426831384565	29.166666666666668
357111.64087107044	1.1292778040537337	29.583333333333336
278860.5767901847	1.0546179390404806	30.0
