# r[m]	m[Msun]	rho[g/cm^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
2.140978198427452399e-04	3.092982691979285824e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
2.175801400213328671e-04	3.246373695735225745e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
2.211191004489200236e-04	3.407371854905980913e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
2.247156223842203932e-04	3.576354432903952937e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
2.283706420703020745e-04	3.753717402852891626e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
2.320851109783112420e-04	3.939876375463010111e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
2.358599960551566687e-04	4.135267572922265494e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
2.396962799752250413e-04	4.340348851086153213e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
2.435949613961904941e-04	4.555600772361213004e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
2.475570552189824644e-04	4.781527731796151433e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
2.515835928519858668e-04	5.018659139019683011e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
2.556756224795343562e-04	5.267550658794249859e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
2.598342093347733852e-04	5.528785513092964459e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
2.640604359769617156e-04	5.802975847750780424e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
2.683554025732800110e-04	6.090764166892099494e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
2.727202271852276119e-04	6.392824838496576282e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
2.771560460596733015e-04	6.709865674630509064e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
2.816640139246426810e-04	7.042629590047183140e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
2.862453042899168530e-04	7.391896343042598439e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
2.909011097525171182e-04	7.758484362645611175e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
2.956326423071633396e-04	8.143252666424710224e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
3.004411336617767206e-04	8.547102873404621932e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
3.053278355581180150e-04	8.970981316810248365e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
3.102940200976405326e-04	9.415881261588381589e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
3.153409800726401772e-04	9.882845231903209406e-34	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
3.204700293027964086e-04	1.037296745406027882e-33	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
3.256825029771821920e-04	1.088739642058249624e-33	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
3.309797580018401320e-04	1.142733758144724243e-33	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
3.363631733530119631e-04	1.199405616879066610e-33	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
3.418341504361102449e-04	1.258888016169784852e-33	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
3.473941134505317938e-04	1.321320339802680285e-33	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
3.530445097604050062e-04	1.386848884055791795e-33	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
3.587868102713637750e-04	1.455627200512188315e-33	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
3.646225098134551167e-04	1.527816455874018516e-33	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
3.705531275302692508e-04	1.603585809620835051e-33	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
3.765802072744026141e-04	1.683112810397259281e-33	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
3.827053180093534452e-04	1.766583812058799125e-33	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
3.889300542179498503e-04	1.854194410350660564e-33	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
3.952560363174272267e-04	1.946149901242959277e-33	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
4.016849110812511581e-04	2.042665761996175881e-33	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
4.082183520678046114e-04	2.143968156084245413e-33	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
4.148580600560486126e-04	2.250294463158431615e-33	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
4.216057634882643904e-04	2.361893835293746193e-33	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
4.284632189200030233e-04	2.479027780821528750e-33	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
4.354322114773473266e-04	2.601970777116065096e-33	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
4.425145553216155406e-04	2.731010913771347708e-33	1.496535174273616394e+04	2.559547922699533312e+18	4.237810402421582009e-03	7.540953262407947780e-04	9.464822723132792701e-03	9.999836023487638226e-01
