# r[m]	m[Msun]	rho[g/cm^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
3.014162529877385823e-05	3.739788954449731432e-32	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
3.063188152870858252e-05	3.925257170306874550e-32	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
3.113011182004866501e-05	4.119923354154243851e-32	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
3.163644587161562957e-05	4.324243662939020815e-32	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
3.215101549179411088e-05	4.538696875905114815e-32	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
3.267395463284371239e-05	4.763785516505788677e-32	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
3.320539942576958417e-05	5.000037029955810276e-32	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
3.374548821575984193e-05	5.248005019182093071e-32	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
3.429436159819936834e-05	5.508270542069096569e-32	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
3.485216245526978135e-05	5.781443473039028203e-32	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
3.541903599314393848e-05	6.068163932156821557e-32	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
3.599512977978613725e-05	6.369103785109401538e-32	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
3.658059378336682123e-05	6.684968217573619665e-32	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
3.717558041130205075e-05	7.016497387662136802e-32	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
3.778024454992835669e-05	7.364468160319673727e-32	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
3.839474360482216615e-05	7.729695927733145509e-32	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
3.901923754177572592e-05	8.113036520022215302e-32	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
3.965388892843922089e-05	8.515388210687006703e-32	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
4.029886297664010540e-05	8.937693821512375790e-32	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
4.095432758539122145e-05	9.380942931861496237e-32	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
4.162045338459761750e-05	9.846174197534889128e-32	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
4.229741377947509169e-05	1.033447778462972515e-31	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
4.298538499569075962e-05	1.084699792410175886e-31	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
4.368454612523789117e-05	1.138493559301629464e-31	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
4.439507917305730866e-05	1.194955132877133725e-31	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
4.511716910441618153e-05	1.254216818288648085e-31	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
4.585100389305839350e-05	1.316417482128045330e-31	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
4.659677457013756139e-05	1.381702877830104603e-31	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
4.735467527394599386e-05	1.450225987213291906e-31	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
4.812490330045298678e-05	1.522147378958695939e-31	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
4.890765915466410349e-05	1.597635584866998245e-31	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
4.970314660281685619e-05	1.676867494775338204e-31	6.484750456515913010e+08	2.610157215682543857e+25	1.895827830189253120e+02	2.421788877541174401e+01	3.033192936245710847e+00	9.999999994499434441e-01
