R	M	log_10_P0
14458418.29976941	0.1520039638598549	20.0
13225686.942835512	0.20128098901290775	20.416666666666668
12038345.78194621	0.2632978683698378	20.833333333333332
10902679.804502124	0.34000054693834475	21.25
9799557.459683849	0.4308588135446716	21.666666666666668
8777088.203587672	0.5379068730591261	22.083333333333332
7804551.264255105	0.6537064483472637	22.5
6882641.9446952455	0.7740644310346929	22.916666666666668
6021940.59840309	0.892710815459775	23.333333333333332
5217539.324967925	0.9986591885152604	23.75
4484941.003676316	1.0927768089314172	24.166666666666668
3824186.9693916766	1.1724230826882285	24.583333333333336
3238736.6169245816	1.233869162384323	25.0
2718473.1856965707	1.2699781804650656	25.416666666666668
2258405.4774698084	1.298344938962673	25.833333333333336
1865019.9387681496	1.3236333236436797	26.25
1537595.8164352495	1.3368856458262917	26.666666666666668
1258319.8332008745	1.3172456713941507	27.083333333333336
1013876.3448736744	1.3029709780143686	27.5
815981.0658657934	1.3097076482658014	27.916666666666668
653917.2506375152	1.3119313607171335	28.333333333333336
522315.46894224687	1.311230905268131	28.75
437251.5785396132	1.2384122315510717	29.166666666666668
354515.75251846306	1.1289971442777633	29.583333333333336
277106.4214724887	1.0544038057970129	30.0
