R	M	log_10_P0	g_surf_(m/s^2)
14081635.335042967	0.1496524446779166	20.0	50092.70741863668
12967489.440401899	0.19984052660643958	20.416666666666668	78879.20022303636
11860698.155590145	0.262234144980767	20.833333333333332	123723.12387871747
10777945.755891237	0.3390639022062893	21.25	193722.34494274287
9728915.87607379	0.4310699687025127	21.666666666666668	302254.33162264735
8725968.165936997	0.5375391047382596	22.083333333333332	468505.06005781196
7766788.829203678	0.6531735830209323	22.5	718535.4839853805
6855374.428251566	0.7734532398963384	22.916666666666668	1092037.2192887603
5999457.960124178	0.8917027866923375	23.333333333333332	1643674.7250394833
5207121.609177639	0.9992024718965988	23.75	2444681.639414332
4477074.411255917	1.0928514849314719	24.166666666666668	3616344.117028351
3816251.238459127	1.1713367958098688	24.583333333333336	5333648.829016353
3230575.9089722047	1.232043570114472	25.0	7826851.955604422
2713951.941901752	1.2701889798233128	25.416666666666668	11430722.359967763
2256357.0371274306	1.2991551278151228	25.833333333333336	16908946.613351107
1860887.051103513	1.321283334506909	26.25	25272868.91484229
1532791.406961951	1.333750432013421	26.666666666666668	37583841.78454556
1257848.9051195867	1.3200754806125474	27.083333333333336	55208227.26815661
1016810.092024433	1.3101419194892143	27.5	83790142.90268974
815301.3648529941	1.305064755498286	27.916666666666668	129702309.31769884
650645.2585077616	1.302496769471181	28.333333333333336	203012464.28289586
517737.33992976183	1.3002017791783647	28.75	319571735.2704805
435307.00353975483	1.2436060347831668	29.166666666666668	431937832.5871966
357347.6307213075	1.1522835044287416	29.583333333333336	593241121.2954053
283220.9057227433	1.0781572088081661	30.0	882125506.3883153
