R	M	log_10_P0
17706287.45571067	0.15521897161841333	20.0
15190975.370450037	0.203904343526368	20.416666666666668
13254688.203220902	0.265496060551659	20.833333333333332
11664943.434901986	0.34188132141504246	21.25
10283583.12516017	0.43248027185694576	21.666666666666668
9089364.955323314	0.5393278026260776	22.083333333333332
8007524.352656521	0.6549577748410396	22.5
7017375.5553581305	0.7751579761560798	22.916666666666668
6111189.859449679	0.8936621223377765	23.333333333333332
5278888.095732947	0.9994785338222113	23.75
4526240.6138834115	1.0934751678276966	24.166666666666668
3852170.862680141	1.1730107838715047	24.583333333333336
3258251.3533324394	1.234361318280707	25.0
2731735.5008280394	1.2703838712922373	25.416666666666668
2267367.4039677116	1.2986728789616524	25.833333333333336
1871110.5100634035	1.3238975541843394	26.25
1541845.8709693213	1.3370984416276683	26.666666666666668
1261145.4016886011	1.3174145569115412	27.083333333333336
1015743.2748787026	1.3031030722253871	27.5
817227.1843892587	1.3098131254600924	27.916666666666668
654783.3662012735	1.3120143240024362	28.333333333333336
522805.9827650131	1.3112958057924116	28.75
437668.27318244	1.238464809842656	29.166666666666668
354810.73983125936	1.1290366414624393	29.583333333333336
277306.8963659397	1.0544338746863595	30.0
