R	M	log_10_P0	g_surf_(m/s^2)
14038933.265707303	0.1495807410426955	20.0	50373.752327299306
12939749.212867709	0.19977457168708201	20.416666666666668	79191.61372728716
11842570.846778302	0.26217391100307486	20.833333333333332	124073.6611045451
10765626.343682755	0.3390090837323015	21.25	194134.55289951837
9722374.988702489	0.43102046381298104	21.666666666666668	302626.3812743972
8720411.640105402	0.5374948227954918	22.083333333333332	469063.60862937
7763956.646574821	0.6531341633071497	22.5	719016.3525515583
6852968.470918301	0.7734182403568385	22.916666666666668	1092754.5823066684
5998095.375986062	0.8916715611672145	23.333333333333332	1644363.8723735155
5205964.08520094	0.9991748477162439	23.75	2445701.003044684
4476091.087203367	1.0928276379412765	24.166666666666668	3617853.7318790937
3815415.898360964	1.1713168621213317	24.583333333333336	5335892.778066621
3230221.095582971	1.2320267892133212	25.0	7828464.003786176
2713650.525648764	1.2701759416262373	25.416666666666668	11433142.85955985
2256100.9820846333	1.2991441713062961	25.833333333333336	16912639.313416213
1860887.051103513	1.3212743864011254	26.25	25272698.119552758
1532606.6219822087	1.3337429391534283	26.666666666666668	37592682.90048914
1257691.9290924908	1.3200696237512943	27.083333333333336	55221743.83335726
1016810.092024433	1.3101371106897741	27.5	83789836.53095755
815301.3648529941	1.3050609780151394	27.916666666666668	129701935.68071298
650645.2585077616	1.3024940500069284	28.333333333333336	203012042.9376348
517737.33992976183	1.3002000961729197	28.75	319571324.7026308
435307.00353975483	1.243604648996628	29.166666666666668	431937355.36292297
357347.6307213075	1.1522824316716176	29.583333333333336	593240574.3092328
283220.9057227433	1.0781563867381818	30.0	882124841.4378523
