R	M	log_10_P0
14455906.413337901	0.1519974790509924	20.0
13223553.079179035	0.20127490509755067	20.416666666666668
12038345.78194621	0.26329221458064755	20.833333333333332
10901139.877976064	0.3399955023675671	21.25
9799557.459683849	0.4308542553605596	21.666666666666668
8777088.203587672	0.5379027664972295	22.083333333333332
7804551.264255105	0.6537030379438639	22.5
6882641.9446952455	0.7740611586787028	22.916666666666668
6021940.59840309	0.8927077767605252	23.333333333333332
5217539.324967925	0.9986563899879803	23.75
4484941.003676316	1.0927751341583931	24.166666666666668
3824186.9693916766	1.172421842369399	24.583333333333336
3238736.6169245816	1.2338683240233794	25.0
2718473.1856965707	1.2699772497192476	25.416666666666668
2258405.4774698084	1.2983435300573944	25.833333333333336
1865019.9387681496	1.3236319243685415	26.25
1537595.8164352495	1.3368847675593791	26.666666666666668
1258319.8332008745	1.3172449421219365	27.083333333333336
1013876.3448736744	1.3029705466827783	27.5
815981.0658657934	1.3097072589387462	27.916666666666668
653917.2506375152	1.311931047968647	28.333333333333336
522315.46894224687	1.3112307406862822	28.75
437251.5785396132	1.2384121233370355	29.166666666666668
354515.75251846306	1.1289968524944936	29.583333333333336
277106.4214724887	1.054403506669646	30.0
