# r[m]	M[Msun]	rho[g/cm^3]	P[N/m^2]	n_e[pm^-3]	n_p[pm^-3]	muF_e[MeV]	B
1.670019326081524468e+03	4.294761742794084159e-11	4.378453670150243677e+06	2.434403226951230266e+22	1.290773810452270798e+00	2.181410325813645801e-01	3.274495419354922499e-01	9.994314461347653111e-01
3.340038652163048937e+03	3.435808378265080140e-10	4.378450991505517624e+06	2.434400984219266109e+22	1.290773013432211513e+00	2.181408991742095904e-01	3.274494333632532728e-01	9.994314462507453145e-01
5.010057978244572951e+03	1.159584626580671496e-09	4.378446527101526037e+06	2.434397246337454388e+22	1.290771685066605112e+00	2.181406768291433151e-01	3.274492524095304891e-01	9.994314464467876080e-01
6.680077304326097874e+03	2.748642691402129787e-09	4.378440276944270357e+06	2.434392013313143105e+22	1.290769825357263700e+00	2.181403655464664859e-01	3.274489990743473244e-01	9.994314467228699872e-01
8.350096630407622797e+03	5.368436848254140969e-09	4.378432241042122245e+06	2.434385285156581881e+22	1.290767434306687944e+00	2.181399653265939653e-01	3.274486733577315900e-01	9.994314470789703586e-01
1.002011595648914772e+04	9.276646390776445552e-09	4.378422419405881315e+06	2.434377061880942507e+22	1.290764511918122581e+00	2.181394761700644336e-01	3.274482752597230317e-01	9.994314475150667398e-01
1.169013528257067264e+04	1.473094745972014013e-08	4.378410812048656866e+06	2.434367343502323142e+22	1.290761058195508459e+00	2.181388980775312569e-01	3.274478047803668357e-01	9.994314480311370374e-01
1.336015460865219757e+04	2.198901241239310768e-08	4.378397418985959142e+06	2.434356130039747471e+22	1.290757073143490308e+00	2.181382310497655685e-01	3.274472619197147383e-01	9.994314486271590470e-01
1.503017393473372249e+04	3.130850919211818143e-08	4.378382240235777572e+06	2.434343421515165545e+22	1.290752556767473136e+00	2.181374750876636237e-01	3.274466466778326867e-01	9.994314493031108970e-01
1.670019326081524559e+04	4.294710069770608063e-08	4.378365275818412192e+06	2.434329217953453782e+22	1.290747509073542298e+00	2.181366301922358364e-01	3.274459590547897925e-01	9.994314500589702721e-01
1.837021258689677052e+04	5.716244415294514785e-08	4.378346525756527670e+06	2.434313519382414964e+22	1.290741930068503018e+00	2.181356963646104985e-01	3.274451990506639376e-01	9.994314508947151898e-01
2.004023191297829544e+04	7.421219047611003717e-08	4.378325990075266920e+06	2.434296325832776981e+22	1.290735819759904590e+00	2.181346736060406355e-01	3.274443666655449947e-01	9.994314518103232237e-01
2.171025123905982036e+04	9.435398364949184438e-08	4.378303668802101165e+06	2.434277637338195768e+22	1.290729178155979984e+00	2.181335619178920160e-01	3.274434618995266666e-01	9.994314528057725022e-01
2.338027056514134529e+04	1.178454600889508954e-07	4.378279561966903508e+06	2.434257453935251528e+22	1.290722005265699135e+00	2.181323613016531160e-01	3.274424847527134252e-01	9.994314538810407100e-01
2.505028989122287021e+04	1.449442480134953561e-07	4.378253669601953588e+06	2.434235775663452088e+22	1.290714301098746963e+00	2.181310717589308168e-01	3.274414352252181248e-01	9.994314550361057536e-01
2.672030921730439513e+04	1.759079668148869335e-07	4.378225991741893813e+06	2.434212602565228705e+22	1.290706065665525148e+00	2.181296932914504882e-01	3.274403133171616131e-01	9.994314562709452066e-01
2.839032854338592006e+04	2.109942264272764421e-07	4.378196528423767537e+06	2.434187934685939840e+22	1.290697298977138807e+00	2.181282259010553226e-01	3.274391190286712883e-01	9.994314575855370864e-01
3.006034786946744498e+04	2.504606266968703923e-07	4.378165279686979949e+06	2.434161772073869063e+22	1.290688001045421363e+00	2.181266695897081664e-01	3.274378523598844848e-01	9.994314589798589665e-01
3.173036719554896990e+04	2.945647567516324793e-07	4.378132245573424734e+06	2.434134114780225051e+22	1.290678171882941871e+00	2.181250243594945182e-01	3.274365133109492509e-01	9.994314604538887536e-01
3.340038652163049119e+04	3.435641943710193378e-07	4.378097426127280109e+06	2.434104962859141169e+22	1.290667811502957507e+00	2.181232902126141182e-01	3.274351018820181314e-01	9.994314620076040212e-01
3.507040584771201247e+04	3.977165053557558676e-07	4.378060821395141073e+06	2.434074316367677148e+22	1.290656919919444867e+00	2.181214671513861947e-01	3.274336180732522750e-01	9.994314636409826758e-01
3.674042517379353376e+04	4.572792428976495508e-07	4.378022431425996125e+06	2.434042175365815730e+22	1.290645497147113074e+00	2.181195551782505737e-01	3.274320618848232667e-01	9.994314653540021798e-01
