# r[m]	M[Msun]	rho[g/cm^3]	P[N/m^2]	n_e[pm^-3]	n_p[pm^-3]	muF_e[MeV]	B
1.674122756520129087e+03	4.287772390101592583e-11	4.339263244449178688e+06	2.404714381766411734e+22	1.279113342777500550e+00	2.161891905123330959e-01	3.258502399993152276e-01	9.994331692419654578e-01
3.348245513040258174e+03	3.430216898137021254e-10	4.339260590755528770e+06	2.404712168166621446e+22	1.279112553247623074e+00	2.161890583474222749e-01	3.258501314581211949e-01	9.994331693554714402e-01
5.022368269560387489e+03	1.157697503435543169e-09	4.339256167936570942e+06	2.404708478838369367e+22	1.279111237365638809e+00	2.161888380727609027e-01	3.258499505561396337e-01	9.994331695447237207e-01
6.696491026080516349e+03	2.744169515298745849e-09	4.339249975998347625e+06	2.404703313788904931e+22	1.279109395133354532e+00	2.161885296886487118e-01	3.258496972933956348e-01	9.994331698097204120e-01
8.370613782600645209e+03	5.359700187959549979e-09	4.339242014949114062e+06	2.404696673028341445e+22	1.279107026553250703e+00	2.161881331954971786e-01	3.258493716699175646e-01	9.994331701504598486e-01
1.004473653912077498e+04	9.261549466680590015e-09	4.339232284799520858e+06	2.404688556569674960e+22	1.279104131628520324e+00	2.161876485938362125e-01	3.258489736857423935e-01	9.994331705669402544e-01
1.171885929564090475e+04	1.470697415012328777e-08	4.339220785562603734e+06	2.404678964428788046e+22	1.279100710363074267e+00	2.161870758843148776e-01	3.258485033409164178e-01	9.994331710591596307e-01
1.339298205216103452e+04	2.195322726105064520e-08	4.339207517253769562e+06	2.404667896624450214e+22	1.279096762761535722e+00	2.161864150677001717e-01	3.258479606354946490e-01	9.994331716271162014e-01
1.506710480868116429e+04	3.125755741704292055e-08	4.339192479890781455e+06	2.404655353178318753e+22	1.279092288829237978e+00	2.161856661448770256e-01	3.258473455695403143e-01	9.994331722708079679e-01
1.674122756520129406e+04	4.287720820122779834e-08	4.339175673493780196e+06	2.404641334114938729e+22	1.279087288572218872e+00	2.161848291168475822e-01	3.258466581431241349e-01	9.994331729902328210e-01
1.841535032172142382e+04	5.706941753302762657e-08	4.339157098085228354e+06	2.404625839461740472e+22	1.279081761997221678e+00	2.161839039847303356e-01	3.258458983563246036e-01	9.994331737853888731e-01
2.008947307824155359e+04	7.409141703892544088e-08	4.339136753690036945e+06	2.404608869249042507e+22	1.279075709111722192e+00	2.161828907497660712e-01	3.258450662092316485e-01	9.994331746562739038e-01
2.176359583476168336e+04	9.420043142325217109e-08	4.339114640335422941e+06	2.404590423510051560e+22	1.279069129923885884e+00	2.161817894133097051e-01	3.258441617019404157e-01	9.994331756028858038e-01
2.343771859128181313e+04	1.176536778389971015e-07	4.339090758050979115e+06	2.404570502280858776e+22	1.279062024442591206e+00	2.161805999768345032e-01	3.258431848345550996e-01	9.994331766252222415e-01
