# r[m]	M[Msun]	rho[g/cm^3]	P[N/m^2]	n_e[pm^-3]	n_p[pm^-3]	muF_e[MeV]	B
1.689700017853777354e+03	4.254171522056587881e-11	4.187283288702394348e+06	2.295894653396222109e+22	1.241100367751960309e+00	2.107967083204999592e-01	3.206135109891438129e-01	9.994396152685118828e-01
3.379400035707554707e+03	3.403336213717745610e-10	4.187280733225024305e+06	2.295892553609041150e+22	1.241099608790655839e+00	2.107965796763364985e-01	3.206134067782724362e-01	9.994396153800836347e-01
5.069100053561332061e+03	1.148625279356437206e-09	4.187276474099813029e+06	2.295889053968217670e+22	1.241098343856263497e+00	2.107963652695863388e-01	3.206132330934983177e-01	9.994396155661016135e-01
6.758800071415109414e+03	2.722665007312101383e-09	4.187270511332530994e+06	2.295884154480615647e+22	1.241096572950490806e+00	2.107960651005381381e-01	3.206129899348434398e-01	9.994396158265640429e-01
8.448500089268887677e+03	5.317699254052114753e-09	4.187262844931159168e+06	2.295877855155807742e+22	1.241094296075724746e+00	2.107956791695958787e-01	3.206126773023382226e-01	9.994396161614693685e-01
1.013820010712266594e+04	9.188971975965226480e-09	4.187253474906038493e+06	2.295870156006096686e+22	1.241091513235036192e+00	2.107952074772789786e-01	3.206122951960219680e-01	9.994396165708159252e-01
1.182790012497644420e+04	1.459172401392507336e-08	4.187242401269755792e+06	2.295861057046517803e+22	1.241088224432168374e+00	2.107946500242207644e-01	3.206118436159412499e-01	9.994396170546020475e-01
1.351760014283022247e+04	2.178119247021014748e-08	4.187229624037187081e+06	2.295850558294839421e+22	1.241084429671551748e+00	2.107940068111708309e-01	3.206113225621521345e-01	9.994396176128258480e-01
1.520730016068400073e+04	3.101261008543639108e-08	4.187215143225530628e+06	2.295838659771562040e+22	1.241080128958300444e+00	2.107932778389943751e-01	3.206107320347195699e-01	9.994396182454855504e-01
1.689700017853777899e+04	4.254120461550437489e-08	4.187198958854206372e+06	2.295825361499919588e+22	1.241075322298193173e+00	2.107924631086692535e-01	3.206100720337148324e-01	9.994396189525792673e-01
1.858670019639155726e+04	5.662219820856334035e-08	4.187181070945025887e+06	2.295810663505880678e+22	1.241070009697719190e+00	2.107915626212932270e-01	3.206093425592216883e-01	9.994396197341051113e-01
2.027640021424533552e+04	7.351080678199391943e-08	4.187161479521979112e+06	2.295794565818144837e+22	1.241064191164020336e+00	2.107905763780744957e-01	3.206085436113287335e-01	9.994396205900610841e-01
2.196610023209911378e+04	9.346223939941199397e-08	4.187140184611443430e+06	2.295777068468147113e+22	1.241057866704937673e+00	2.107895043803397761e-01	3.206076751901353883e-01	9.994396215204451872e-01
2.365580024995289205e+04	1.167316976476953124e-07	4.187117186241998803e+06	2.295758171490052630e+22	1.241051036328980617e+00	2.107883466295288055e-01	3.206067372957481232e-01	9.994396225252554222e-01
2.534550026780667031e+04	1.435743750140356498e-07	4.187092484444610309e+06	2.295737874920760358e+22	1.241043700045357134e+00	2.107871031271994211e-01	3.206057299282841777e-01	9.994396236044896797e-01
2.703520028566044857e+04	1.742454562630178345e-07	4.187066079252430703e+06	2.295716178799901855e+22	1.241035857863939995e+00	2.107857738750217869e-01	3.206046530878671752e-01	9.994396247581457393e-01
2.872490030351422683e+04	2.090001168137279320e-07	4.187037970700969454e+06	2.295693083169841689e+22	1.241027509795288974e+00	2.107843588747826125e-01	3.206035067746302314e-01	9.994396259862213805e-01
3.041460032136800510e+04	2.480935221168935224e-07	4.187008158828001935e+06	2.295668588075676179e+22	1.241018655850639751e+00	2.107828581283829328e-01	3.206022909887142336e-01	9.994396272887143828e-01
