R	M	log_10_P0	g_surf_(m/s^2)
14463442.07263243	0.15312279237364995	20.0	48584.02008298193
13851558.393371265	0.17600694912272105	20.20408163265306	60887.304662854
13252655.048266817	0.20179674540327996	20.408163265306122	76260.4467178248
12668017.04153676	0.23073283971724073	20.612244897959183	95428.75901389025
12093206.265190998	0.26305262374917454	20.816326530612244	119382.95384550322
11531984.891085453	0.2989052885923392	21.020408163265305	149177.29422298272
10984099.236881668	0.33839743189349913	21.224489795918366	186152.61723336804
10448057.343478072	0.38154335025603764	21.428571428571427	231972.47226784815
9922949.571441298	0.4283067077492074	21.632653061224488	288687.8048937595
9410765.743990876	0.47847697318811544	21.836734693877553	358555.5028361136
8910826.694772888	0.5317525579300315	22.040816326530614	444434.2673237497
8422792.311229486	0.5876032116122002	22.244897959183675	549658.5335732414
7947539.383125504	0.6455147059199072	22.448979591836736	678183.2470366715
7484943.272908207	0.7047639875015369	22.653061224489797	834749.8918458786
7035039.4348104205	0.76448939353089	22.857142857142858	1024966.0085329628
6599488.206545823	0.8239362478564368	23.06122448979592	1255230.2621389749
6178852.72733627	0.8822371164956677	23.26530612244898	1533193.3402662629
5772278.035344895	0.938548982367719	23.46938775510204	1868806.4159136356
5382170.04322713	0.9922234929515895	23.6734693877551	2272315.360813098
5007477.7694240995	1.0426630858398194	23.877551020408163	2758349.083584337
4649445.143630664	1.0894783636972263	24.081632653061224	3342921.1408313126
4308425.213928212	1.1323628993400057	24.285714285714285	4045961.070386445
3984564.674479366	1.171092882915392	24.48979591836735	4891734.263901718
3677437.629923414	1.2056933799660854	24.693877551020407	5912020.313200705
3387705.697803827	1.2362274862949731	24.89795918367347	7142152.7156627495
3114308.36958076	1.2628692953479317	25.10204081632653	8632272.269056937
2857886.8636153257	1.2858860832964962	25.306122448979593	10436269.839425545
2617832.728669234	1.3054541191550955	25.510204081632654	12625485.35920452
2393232.9189687553	1.3219514929634095	25.714285714285715	15294907.196914675
2184222.586000874	1.3356788339919108	25.918367346938776	18549555.70903918
1989998.078166798	1.3469169206558989	26.122448979591837	22530808.334283307
1809977.9123682845	1.35595517345827	26.3265306122449	27412401.923341256
1643531.4488695865	1.363104993420534	26.53061224489796	33413226.932172988
1489995.0494478827	1.3685538886047568	26.73469387755102	40805881.84384665
1348851.6654557846	1.3724838077332806	26.93877551020408	49920847.651969776
1219371.4971939782	1.3750628268776588	27.142857142857142	61180326.143340126
1100689.8064241183	1.3764695882991471	27.346938775510203	75134579.96672584
992390.8012743661	1.3768273521643826	27.551020408163264	92414670.40075107
893629.950393511	1.3762564179217633	27.755102040816325	113871246.1261974
803738.7617974993	1.374839768961861	27.95918367346939	140550576.38719872
722177.3627689063	1.3725814047348361	28.163265306122447	173706309.58409715
648212.3548123149	1.3695032521029498	28.367346938775512	214990819.5898282
581347.9840165585	1.36558885754883	28.57142857142857	266338499.489156
520929.91826703417	1.360894215117648	28.775510204081634	330302323.7338509
466362.4448112784	1.3553923720276653	28.979591836734695	410094203.69382817
417310.291030982	1.3489962363650267	29.183673469387756	509255624.4546464
373104.94064897345	1.341696889375362	29.387755102040817	632943110.4160484
333404.00617416616	1.3334781922974437	29.591836734693878	786851782.2017176
297762.84784695046	1.3242306674431121	29.79591836734694	978339646.8893964
265829.7087158717	1.3138922203150285	30.0	1216116828.8208554
