R	M	log_10_P0	g_surf_(m/s^2)
14460930.18620092	0.15010642496017784	20.0	47643.53928125311
13210749.897240179	0.2002455982988917	20.416666666666668	76155.1189669267
12016593.011371998	0.2625950829742642	20.833333333333332	120699.7468197921
10878040.980085159	0.33938582693839325	21.25	190354.34861384257
9795632.927261068	0.43135698144513684	21.666666666666668	298349.85977699247
8768197.76225712	0.5377955280906859	22.083333333333332	464224.7888987087
7795110.655492248	0.6534019966760414	22.5	713573.7172638396
6873820.1011399375	0.7736545990508705	22.916666666666668	1086467.843117687
6011721.217367221	0.891878366458806	23.333333333333332	1637299.3821006059
5215803.039002878	0.9993543735507926	23.75	2436922.826379163
4482974.355571216	1.0929813672615625	24.166666666666668	3607263.3769577174
3820010.268900861	1.171445429783608	24.583333333333336	5323654.976296372
3233059.602696841	1.2321337732420166	25.0	7815409.405474304
2715760.4394196793	1.2702632236634588	25.416666666666668	11416180.23154217
2257637.3123414167	1.2992150873191437	25.833333333333336	16890568.887619775
1861974.6531205226	1.3213323103347292	26.25	25244317.878175784
1533345.7619011777	1.3337903501335537	26.666666666666668	37557827.246104755
1258162.8571737786	1.3201071402309899	27.083333333333336	55182040.3692907
1017076.7963108656	1.3101658741288131	27.5	83747813.98243088
815527.9318572605	1.3050834377313212	27.916666666666668	129632270.45487955
650837.7286330413	1.3025121678249767	28.333333333333336	202895150.91414124
517819.0922335562	1.3002138921111541	28.75	319474167.46111524
435307.00353975483	1.243616029104276	29.166666666666668	431941274.3382329
357406.62818386673	1.152290608049513	29.583333333333336	593049846.0249774
283271.02444610605	1.0781625288514327	30.0	881819463.8992953
