R	M	log_10_P0
10534851.69375137	0.40986166603447005	21.5
9585315.544887217	0.4962841193151693	21.854166666666668
8686606.382636366	0.5918497598342037	22.208333333333332
7832066.311538166	0.69372926853103	22.5625
7023604.859303428	0.7983696387788369	22.916666666666668
6263315.917374065	0.9012283132736488	23.270833333333332
5552022.013437526	0.9980305162165891	23.625
4892113.2443066705	1.085596557511684	23.979166666666668
4284645.822305358	1.1614925568622767	24.333333333333332
3730699.776898678	1.2249885835971852	24.6875
3229727.850597284	1.276141731428178	25.041666666666668
2780429.5167368674	1.315989832432385	25.395833333333332
2380088.214978836	1.345978532790688	25.75
2027024.301342325	1.367637457235697	26.104166666666668
1717617.2270823955	1.382492344961634	26.458333333333336
1448468.366253461	1.3919874773013416	26.8125
1216069.951683729	1.397132628966769	27.166666666666668
1016890.7035273447	1.3988366562595465	27.520833333333336
847319.5179965206	1.3973289053662223	27.875
703717.1152517784	1.3930961806814102	28.229166666666668
582703.304284055	1.3865138163858353	28.583333333333336
481357.5647412647	1.3774399864074938	28.9375
396693.2999711382	1.3657279618111697	29.291666666666668
326373.96287769673	1.3511449761699075	29.645833333333336
268085.0512671951	1.3334258794079599	30.0
