R	M	log_10_P0	g_surf_(m/s^2)
14249931.725954112	0.14987205866933054	20.0	48988.27230978027
13078450.350538658	0.20003905781943304	20.416666666666668	77623.48047572756
11931394.659956334	0.2624127677594939	20.833333333333332	122344.60771843453
10822603.625146987	0.3392243489951317	21.25	192217.89108652022
9759003.957981778	0.4312139208315052	21.666666666666668	300493.8600699656
8745971.65893074	0.5376680660181743	22.083333333333332	466476.47234683385
7780005.6814716775	0.6532882695023953	22.5	716222.2343424147
6864196.271806874	0.7735545172799075	22.916666666666668	1089375.1027454522
6004908.296676641	0.8917910029402057	23.333333333333332	1640855.2233405048
5211172.943096084	0.9992784727719485	23.75	2441068.5966787203
4479532.721387291	1.0929166238163779	24.166666666666668	3612592.5888440125
3817921.9186554532	1.1713915176979743	24.583333333333336	5329232.806526911
3231640.349139906	1.2320889580365642	25.0	7821987.50452434
2714856.1906607156	1.270225925684176	25.416666666666668	11423446.139754891
2256869.147213025	1.299184933222652	25.833333333333336	16901667.432688624
1861322.0919103168	1.321307284639939	26.25	25261525.74381418
1532976.1919416932	1.333769900775897	26.666666666666668	37575340.355275445
1258005.8811466827	1.3200912290622977	27.083333333333336	55195128.02148476
1016943.4441676493	1.3101547289990119	27.5	83769027.34264791
815414.6483551273	1.3050747547220494	27.916666666666668	129667347.74580088
650741.4935704014	1.302505819216118	28.333333333333336	202954003.90378532
517819.0922335562	1.3002090021141341	28.75	319472974.9241514
435307.00353975483	1.2436120227551932	29.166666666666668	431939894.6691801
357347.6307213075	1.1522875277507338	29.583333333333336	593243172.7396263
283271.02444610605	1.0781600235313322	30.0	881817438.1217217
