# r[m]	m[Msun]	rho[g/cm^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
9.751196900742151229e-05	5.498466431076922162e-32	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
9.909800990021419901e-05	5.771153144509999740e-32	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.007098478899090007e-04	6.057363272992513259e-32	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.023479025685933243e-04	6.357767486364978588e-32	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.040126003530569468e-04	6.673069715151866749e-32	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.057043745957973095e-04	7.004008800066529004e-32	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.074236656978285988e-04	7.351360223320091327e-32	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.091709212233268970e-04	7.715937925791772496e-32	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.109465960161399434e-04	8.098596214318545631e-32	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.127511523181908752e-04	8.500231763573218977e-32	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.145850598898094625e-04	8.921785717222485376e-32	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.164487961320189189e-04	9.364245893287812518e-32	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.183428462108127656e-04	9.828649098877553519e-32	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.202677031834531083e-04	1.031608355971411303e-31	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.222238681268220551e-04	1.082769147014893401e-31	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.242118502678624863e-04	1.136467166964140087e-31	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.262321671161386021e-04	1.192828245197249583e-31	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.282853445985539654e-04	1.251984451377680319e-31	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.303719171962606485e-04	1.314074404930171409e-31	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.324924280837938410e-04	1.379243599864535840e-31	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.346474292704717354e-04	1.447644745708579161e-31	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.368374817440929725e-04	1.519438125348913783e-31	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.390631556169728464e-04	1.594791970618300473e-31	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.413250302743549152e-04	1.673882856509585913e-31	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
1.436236945252348802e-04	1.756896114939926289e-31	2.815878901435603946e+07	3.586826502036694269e+23	8.280088525843247282e+00	1.052774731644588124e+00	8.256141208763696504e-01	9.999999997500935711e-01
