R	M	log_10_P0
10660446.015326852	0.4076891918546471	21.5
9668536.227489786	0.49620067433834864	21.854166666666668
8746426.50171545	0.5944974798175248	22.208333333333332
7892123.446054483	0.68878657675906	22.5625
7043227.521417333	0.7946474793112971	22.916666666666668
6271095.053538298	0.9037103865375135	23.270833333333332
5565238.8657055255	1.0034904269584808	23.625
4914568.846083818	1.0890403896393503	23.979166666666668
4296227.787479343	1.1596042342224389	24.333333333333332
3724912.1570151853	1.2331850350615627	24.6875
3227761.202492186	1.2930667976369776	25.041666666666668
2801313.019190945	1.3275236900197291	25.395833333333332
2408473.2861175383	1.3322810397018396	25.75
2028229.9663542758	1.354952382437971	26.104166666666668
1717105.1169968015	1.3755645953680022	26.458333333333336
1444552.9989922263	1.3895698877746896	26.8125
1239537.644110995	1.3740676969953385	27.166666666666668
1058803.3027619561	1.319585738557175	27.520833333333336
877857.1587930524	1.2788796345293658	27.875
716744.717997098	1.2585959559111242	28.229166666666668
581259.7783444579	1.2537240044714746	28.583333333333336
473999.8573997709	1.2529190491463769	28.9375
391415.1678286654	1.2441602579531603	29.291666666666668
378291.72992984427	1.141319573696047	29.645833333333336
360904.9269349941	0.9852274389475648	30.0
