R	M	log_10_P0
88212427.70176476	0.6566067845502851	20.5
58412383.73237436	0.5143889336510248	20.895833333333332
34880567.615750074	0.4966695144671338	21.291666666666668
22472147.79478648	0.5494364070115889	21.6875
16048721.254225446	0.6336777129297154	22.083333333333332
12366603.890798083	0.7294787043247276	22.479166666666668
9834282.148269268	0.8325623865873918	22.875
8011035.933996907	0.9464014983514403	23.270833333333332
6639872.505038636	1.0533638679407993	23.666666666666668
5573477.94780272	1.1380889814765152	24.0625
4642272.8520843	1.2125766038263792	24.458333333333332
3862612.6139071803	1.2861013871651792	24.854166666666664
3222060.387630594	1.3399835822305461	25.25
2715459.0231666914	1.348251509874842	25.645833333333332
2226398.597120154	1.3630039936405294	26.041666666666664
1826301.3069626067	1.3857601554645391	26.4375
1492508.2813781397	1.3989150714814274	26.833333333333332
1255023.3366318601	1.3719843108665934	27.229166666666664
1025611.3334767085	1.31835158947308	27.625
825723.4470492498	1.2944432738509166	28.020833333333332
658536.5336442261	1.2731580152443258	28.416666666666664
521579.6982080975	1.2658952214291999	28.8125
415791.80443403317	1.2560522681450654	29.208333333333332
388085.30871468125	1.163754520733339	29.604166666666664
370176.8907571015	0.9896352753000416	30.0
