R	M	log_10_P0
99016051.24371171	0.193827315841098	20.0
38260175.360613585	0.22458126664646788	20.416666666666668
23241022.62766543	0.2794934587055315	20.833333333333332
16779039.427948333	0.35207106097650465	21.25
13145875.438841773	0.440220323028678	21.666666666666668
10781882.72362717	0.5454717315214102	22.083333333333332
9054487.864457315	0.6599849844110282	22.5
7682221.765117248	0.7793204479808139	22.916666666666668
6543810.323301467	0.8971442681179134	23.333333333333332
5565375.27996583	1.0023979771071712	23.75
4718972.128183192	1.0959104303434541	24.166666666666668
3982483.9179935865	1.1750308450922828	24.583333333333336
3346599.8872516504	1.2360384049532196	25.0
2792621.5839316	1.271750526045083	25.416666666666668
2308592.2658580663	1.2997705696549773	25.833333333333336
1898735.6012954481	1.324779478641965	26.25
1560509.153923289	1.3378454915011064	26.666666666666668
1274017.4359104668	1.3179892185355624	27.083333333333336
1024144.4599013292	1.30354103550221	27.5
822778.0759937862	1.3101601768892142	27.916666666666668
658344.0635189465	1.3122874138600602	28.333333333333336
525095.0472712556	1.311510093438407	28.75
439335.0517537472	1.238639287311188	29.166666666666668
355990.6890824445	1.129169728281526	29.583333333333336
278108.7959397436	1.0545353734936653	30.0
