# r[m]	m[Msun]	rho[kg/m^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
1.308177474260192744e-04	4.736715924729711458e-32	1.004670183189962246e+07	8.254041852680206077e+22	2.960212888089426730e+00	5.004176921345595552e-01	5.036708879643754244e-01	9.999999998395340262e-01
1.329455097820937443e-04	4.971624969673664204e-32	1.004670183189962246e+07	8.254041852680206077e+22	2.960212888089426730e+00	5.004176921345595552e-01	5.036708879643754244e-01	9.999999998395340262e-01
1.351078803830966981e-04	5.218183913043724162e-32	1.004670183189962246e+07	8.254041852680206077e+22	2.960212888089426730e+00	5.004176921345595552e-01	5.036708879643754244e-01	9.999999998395340262e-01
1.373054221352258642e-04	5.476970510938541545e-32	1.004670183189962246e+07	8.254041852680206077e+22	2.960212888089426730e+00	5.004176921345595552e-01	5.036708879643754244e-01	9.999999998395340262e-01
1.395387071003980955e-04	5.748591172248117575e-32	1.004670183189962246e+07	8.254041852680206077e+22	2.960212888089426730e+00	5.004176921345595552e-01	5.036708879643754244e-01	9.999999998395340262e-01
1.418083166451690642e-04	6.033682379638420133e-32	1.004670183189962246e+07	8.254041852680206077e+22	2.960212888089426730e+00	5.004176921345595552e-01	5.036708879643754244e-01	9.999999998395340262e-01
1.441148415920728962e-04	6.332912181006948868e-32	1.004670183189962246e+07	8.254041852680206077e+22	2.960212888089426730e+00	5.004176921345595552e-01	5.036708879643754244e-01	9.999999998395340262e-01
1.464588823734251394e-04	6.646981754904620158e-32	1.004670183189962246e+07	8.254041852680206077e+22	2.960212888089426730e+00	5.004176921345595552e-01	5.036708879643754244e-01	9.999999998395340262e-01
1.488410491876270686e-04	6.976627053591945138e-32	1.004670183189962246e+07	8.254041852680206077e+22	2.960212888089426730e+00	5.004176921345595552e-01	5.036708879643754244e-01	9.999999998395340262e-01
1.512619621580108713e-04	7.322620527579485084e-32	1.004670183189962246e+07	8.254041852680206077e+22	2.960212888089426730e+00	5.004176921345595552e-01	5.036708879643754244e-01	9.999999998395340262e-01
1.537222514942707650e-04	7.685772935694152293e-32	1.004670183189962246e+07	8.254041852680206077e+22	2.960212888089426730e+00	5.004176921345595552e-01	5.036708879643754244e-01	9.999999998395340262e-01
1.562225576565175850e-04	8.066935244912229672e-32	1.004670183189962246e+07	8.254041852680206077e+22	2.960212888089426730e+00	5.004176921345595552e-01	5.036708879643754244e-01	9.999999998395340262e-01
1.587635315220030309e-04	8.467000624411437170e-32	1.004670183189962246e+07	8.254041852680206077e+22	2.960212888089426730e+00	5.004176921345595552e-01	5.036708879643754244e-01	9.999999998395340262e-01
1.613458345545560170e-04	8.886906538514540092e-32	1.004670183189962246e+07	8.254041852680206077e+22	2.960212888089426730e+00	5.004176921345595552e-01	5.036708879643754244e-01	9.999999998395340262e-01
1.639701389767731139e-04	9.327636943428493276e-32	1.004670183189962246e+07	8.254041852680206077e+22	2.960212888089426730e+00	5.004176921345595552e-01	5.036708879643754244e-01	9.999999998395340262e-01
