R	M	log_10_P0
15116532.544824934	0.15316506979305558	20.0
13646058.083161311	0.20228360074846571	20.416666666666668
12310255.414123861	0.26417617369953644	20.833333333333332
11078231.428473001	0.3407760048011516	21.25
9914677.077418758	0.43154354731877387	21.666666666666668
8852656.954897365	0.5385178039359984	22.083333333333332
7854586.490698244	0.6542506630403379	22.5
6916325.347360967	0.7745435772566605	22.916666666666668
6044423.2366820015	0.8931298178373892	23.333333333333332
5233165.898653355	0.9990216837431102	23.75
4495265.90622809	1.0930862848215992	24.166666666666668
3831287.360226063	1.172685062911072	24.583333333333336
3243704.0043738545	1.234088197233048	25.0
2721788.764479438	1.2701585936771362	25.416666666666668
2260709.9728549835	1.298491227035452	25.833333333333336
1866542.581591963	1.3237511099171506	26.25
1538704.526313703	1.3369802938626332	26.666666666666668
1259104.7133363541	1.3173213143459068	27.083333333333336
1014409.7534465396	1.3030299533221703	27.5
816320.916372193	1.3097546429428284	27.916666666666668
654205.9558254346	1.3119680622514254	28.333333333333336
522478.9735498356	1.3112596541133366	28.75
437390.4767538888	1.2384354560856399	29.166666666666668
354574.7499810223	1.1290147667498687	29.583333333333336
277206.6589192142	1.0544173137704909	30.0
