R	M	log_10_P0
15942943.180791602	0.40911391371209915	21.5
12869331.712203996	0.4916024059467354	21.854166666666668
10760370.51071125	0.5838103392545773	22.208333333333332
9176422.168788496	0.6828132987553844	22.5625
7919706.429171754	0.7799885424705006	22.916666666666668
6854530.26585578	0.8802796651931687	23.270833333333332
5947583.520601217	0.975331604700498	23.625
5158372.522521419	1.0613989820364667	23.979166666666668
4469275.973020058	1.133481584651624	24.333333333333332
3855712.366382118	1.1914919796789722	24.6875
3312327.071011397	1.2385397055535574	25.041666666666668
2830967.5926757357	1.2759055094675253	25.395833333333332
2408828.099506772	1.3054254512879415	25.75
2051439.017834328	1.3135981964760053	26.104166666666668
1733748.6947786065	1.319006543983934	26.458333333333336
1454341.417145313	1.322435534101612	26.8125
1212374.252088884	1.3287198055391112	27.166666666666668
1007786.0939557812	1.3333660949050083	27.520833333333336
836651.3465392169	1.3349525618157638	27.875
712666.5119203023	1.3044628444386246	28.229166666666668
597331.0338053063	1.2579362834390453	28.583333333333336
496890.50246219605	1.2127343494782563	28.9375
408846.89372025314	1.167246841553137	29.291666666666668
325960.9806397819	1.1476903562531489	29.645833333333336
265528.9963756952	1.1208772392771844	30.0
