R	M	log_10_P0
14481025.277652998	0.15211240550147617	20.0
13238490.124774368	0.20137964546237844	20.416666666666668
12047409.436352132	0.2633880692126362	20.833333333333332
10908839.510606365	0.3400822252714838	21.25
9804790.16958089	0.43093223859912966	21.666666666666668
8780422.119086629	0.5379732875644475	22.083333333333332
7806439.386007676	0.6537665077793757	22.5
6884245.916250756	0.7741175598021875	22.916666666666668
6022621.890472148	0.8927572310204663	23.333333333333332
5218696.848944624	0.9986989615246822	23.75
4485432.665702591	1.0928108614823764	24.166666666666668
3824604.639440758	1.1724530184236028	24.583333333333336
3239091.4303138154	1.2338942100966814	25.0
2718473.1856965707	1.2699986378068442	25.416666666666668
2258405.4774698084	1.2983609872761823	25.833333333333336
1865019.9387681496	1.3236463393221714	26.25
1537595.8164352495	1.3368961252626692	26.666666666666668
1258319.8332008745	1.317254225337474	27.083333333333336
1013876.3448736744	1.3029781601175654	27.5
816094.3493679266	1.3097133944770025	27.916666666666668
654013.485700155	1.3119351095839513	28.333333333333336
522315.46894224687	1.3112341198076203	28.75
437251.5785396132	1.238414903314608	29.166666666666668
354515.75251846306	1.1289994123065583	29.583333333333336
277156.54019585147	1.0544055039405564	30.0
