xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	2.26009e+24	1.20788e+07	2.92967e+37	1.39557e+02
1.02332e-03	2.10906e+24	1.20788e+07	2.73389e+37	1.39557e+02
1.04719e-03	1.96812e+24	1.20788e+07	2.55119e+37	1.39557e+02
1.07161e-03	1.83659e+24	1.20788e+07	2.38071e+37	1.39557e+02
1.09660e-03	1.71386e+24	1.20788e+07	2.22161e+37	1.39557e+02
1.12218e-03	1.59933e+24	1.20788e+07	2.07315e+37	1.39557e+02
1.14835e-03	1.49245e+24	1.20788e+07	1.93461e+37	1.39557e+02
1.17513e-03	1.39272e+24	1.20788e+07	1.80533e+37	1.39557e+02
1.20254e-03	1.29965e+24	1.20788e+07	1.68468e+37	1.39557e+02
1.23059e-03	1.21280e+24	1.20788e+07	1.57210e+37	1.39557e+02
1.25929e-03	1.13175e+24	1.20788e+07	1.46705e+37	1.39557e+02
1.28866e-03	1.05612e+24	1.20788e+07	1.36901e+37	1.39557e+02
1.31871e-03	9.85542e+23	1.20788e+07	1.27752e+37	1.39557e+02
1.34947e-03	9.19682e+23	1.20788e+07	1.19215e+37	1.39557e+02
1.38094e-03	8.58223e+23	1.20788e+07	1.11248e+37	1.39557e+02
1.41315e-03	8.00871e+23	1.20788e+07	1.03814e+37	1.39557e+02
1.44611e-03	7.47352e+23	1.20788e+07	9.68767e+36	1.39557e+02
1.47983e-03	6.97409e+23	1.20788e+07	9.04028e+36	1.39557e+02
1.51435e-03	6.50804e+23	1.20788e+07	8.43616e+36	1.39557e+02
1.54966e-03	6.07313e+23	1.20788e+07	7.87240e+36	1.39557e+02
1.58581e-03	5.66728e+23	1.20788e+07	7.34632e+36	1.39557e+02
1.62279e-03	5.28856e+23	1.20788e+07	6.85540e+36	1.39557e+02
1.66064e-03	4.93514e+23	1.20788e+07	6.39728e+36	1.39557e+02
1.69937e-03	4.60535e+23	1.20788e+07	5.96978e+36	1.39557e+02
1.73900e-03	4.29759e+23	1.20788e+07	5.57085e+36	1.39557e+02
1.77956e-03	4.01039e+23	1.20788e+07	5.19857e+36	1.39557e+02
1.82106e-03	3.74239e+23	1.20788e+07	4.85117e+36	1.39557e+02
1.86354e-03	3.49230e+23	1.20788e+07	4.52699e+36	1.39557e+02
1.90700e-03	3.25893e+23	1.20788e+07	4.22447e+36	1.39557e+02
1.95147e-03	3.04114e+23	1.20788e+07	3.94217e+36	1.39557e+02
1.99699e-03	2.83792e+23	1.20788e+07	3.67874e+36	1.39557e+02
2.04356e-03	2.64827e+23	1.20788e+07	3.43290e+36	1.39557e+02
2.09122e-03	2.47129e+23	1.20788e+07	3.20350e+36	1.39557e+02
2.14000e-03	2.30615e+23	1.20788e+07	2.98943e+36	1.39557e+02
2.18991e-03	2.15203e+23	1.20788e+07	2.78966e+36	1.39557e+02
2.24098e-03	2.00822e+23	1.20788e+07	2.60324e+36	1.39557e+02
2.29325e-03	1.87402e+23	1.20788e+07	2.42928e+36	1.39557e+02
2.34673e-03	1.74879e+23	1.20788e+07	2.26694e+36	1.39557e+02
2.40146e-03	1.63192e+23	1.20788e+07	2.11546e+36	1.39557e+02
2.45747e-03	1.52287e+23	1.20788e+07	1.97409e+36	1.39557e+02
2.51478e-03	1.42110e+23	1.20788e+07	1.84218e+36	1.39557e+02
2.57343e-03	1.32613e+23	1.20788e+07	1.71907e+36	1.39557e+02
2.63345e-03	1.23751e+23	1.20788e+07	1.60420e+36	1.39557e+02
2.69487e-03	1.15481e+23	1.20788e+07	1.49700e+36	1.39557e+02
2.75772e-03	1.07764e+23	1.20788e+07	1.39697e+36	1.39557e+02
2.82204e-03	1.00563e+23	1.20788e+07	1.30362e+36	1.39557e+02
2.88786e-03	9.38423e+22	1.20788e+07	1.21651e+36	1.39557e+02
