R	M	log_10_P0
12785501.936383998	0.41312501036458343	21.5
11057681.467855753	0.4977678117363717	21.854166666666668
9665481.05847591	0.5915977252745472	22.208333333333332
8492694.79121771	0.691931654964508	22.5625
7477542.442871762	0.7889088878911452	22.916666666666668
6565590.922612837	0.8892342007414774	23.270833333333332
5756883.223591514	0.9841707687592479	23.625
5028450.826525066	1.0713623271882582	23.979166666666668
4386158.34059499	1.139115340385903	24.333333333333332
3793784.833628747	1.1984819394538002	24.6875
3270044.1367517915	1.246128401495054	25.041666666666668
2808413.4100253317	1.2829339771639912	25.395833333333332
2410602.166452941	1.2921341830053537	25.75
2045410.6927745743	1.3004921072782079	26.104166666666668
1720945.9426387565	1.3086119984310287	26.458333333333336
1439550.029713982	1.3195677070691652	26.8125
1222167.8560152233	1.3188061715750363	27.166666666666668
1048128.9329194335	1.2640859247102738	27.520833333333336
870256.0866297235	1.2208677439068671	27.875
706662.486307242	1.1991909877967282	28.229166666666668
568075.5747628037	1.206809491284883	28.583333333333336
465579.3701089502	1.2052406111487302	28.9375
398637.8749709966	1.1713079612856063	29.291666666666668
375990.8288900332	1.0628436749421246	29.645833333333336
358198.515873406	0.9285567330384733	30.0
