# r[m]	m[Msun]	rho[g/cm^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
1.066416193669711334e-04	5.226694501977050838e-32	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.083761548389886839e-04	5.485903167471026126e-32	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.101389026855138157e-04	5.757966828075516944e-32	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.119303217833400935e-04	6.043523004526898523e-32	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.137508784729327166e-04	6.343240834274339918e-32	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.156010466798267045e-04	6.657822639454881062e-32	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.174813080379978961e-04	6.988005572629160568e-32	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.193921520152418095e-04	7.334563344134723802e-32	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.213340760405917927e-04	7.698308035104330852e-32	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.233075856338083649e-04	8.080092000397499916e-32	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.253131945369766675e-04	8.480809865904911926e-32	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.273514248482423823e-04	8.901400624905234887e-32	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.294228071577242258e-04	9.342849838387292976e-32	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.315278806856369823e-04	9.806191944493342821e-32	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.336671934226599343e-04	1.029251268249481401e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.358413022725903020e-04	1.080295163698128145e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.380507731973148436e-04	1.133870490822348347e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.402961813641411394e-04	1.190102791496869732e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.425781112955247737e-04	1.249123833623565950e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.448971570212307400e-04	1.311071919900233458e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.472539222329719228e-04	1.376092211902265800e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.496490204415603807e-04	1.444337070236518010e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.520830751366163440e-04	1.515966411564549079e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.545567199488750141e-04	1.591148083331800398e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.570705988151314448e-04	1.670058257080753697e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.596253661458708287e-04	1.752881841269832778e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.622216869956230048e-04	1.839812914565260263e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.648602372360891350e-04	1.931055180621296208e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.675417037320845153e-04	2.026822445414509938e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.702667845203415930e-04	2.127339118250545263e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.730361889912226296e-04	2.232840737617477362e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.758506380733880633e-04	2.343574523117945622e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.787108644214667811e-04	2.459799954773317505e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.816176126067813761e-04	2.581789381057511302e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.845716393111730572e-04	2.709828657085083805e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.875737135239807730e-04	2.844217814449191770e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.906246167422243716e-04	2.985271764278991404e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.937251431740419100e-04	3.133321035163840577e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
1.968760999454384985e-04	3.288712547673668970e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
2.000783073103953023e-04	3.451810427290188917e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
2.033325988643978476e-04	3.622996857654078760e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
2.066398217614372971e-04	3.802672976127455309e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
2.100008369345394488e-04	3.991259813770077686e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
2.134165193198835552e-04	4.189199281932171009e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
2.168877580845633300e-04	4.396955207775398893e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
2.204154568580548419e-04	4.615014421148794170e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
2.240005339674489753e-04	4.843887895366376411e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
2.276439226765081974e-04	5.084111944559494818e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
2.313465714286134427e-04	5.336249480409861788e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
2.351094440936628055e-04	5.600891331208057699e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
2.389335202189833804e-04	5.878657626328223946e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
2.428197952843281864e-04	6.170199249363611423e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
2.467692809610165863e-04	6.476199363327511738e-31	2.046412106978736818e+07	2.292800900523636996e+23	6.033929390181183017e+00	7.651796767281504597e-01	7.122973636250764518e-01	9.999999997827864195e-01
