# r[m]	m[Msun]	rho[g/cm^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
1.400963795090527729e-04	4.574759283607114566e-32	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.423750596454024728e-04	4.801636375507437157e-32	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.446908027178678150e-04	5.039765035334740061e-32	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.470442115584181739e-04	5.289703264691396958e-32	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.494358988041381939e-04	5.552036738281835836e-32	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.518664870567100803e-04	5.827380176311202924e-32	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.543366090444876207e-04	6.116378784945457034e-32	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.568469077872077996e-04	6.419709768208696781e-32	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.593980367633816126e-04	6.738083914860384361e-32	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.619906600804057930e-04	7.072247263970728171e-32	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.646254526474438904e-04	7.422982853097630921e-32	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.673031003511168415e-04	7.791112553161078204e-32	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.700243002340528261e-04	8.177498994315079593e-32	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.727897606763411590e-04	8.583047587329832670e-32	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.756002015799359159e-04	9.008708645220502083e-32	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.784563545560615533e-04	9.455479610094832213e-32	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.813589631156639430e-04	9.924407390436896947e-32	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.843087828629609245e-04	1.041659081430459000e-31	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.873065816921411361e-04	1.093318320418912659e-31	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.903531399872601584e-04	1.147539507956983060e-31	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.934492508253900776e-04	1.204449699349766681e-31	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.965957201830729919e-04	1.264182250985408923e-31	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
1.997933671461307476e-04	1.326877132826145062e-31	7.900119941395214759e+06	5.859565858948995088e+22	2.326166801730758849e+00	2.955071115468524967e-01	4.454754568118891589e-01	9.999999998552864255e-01
