# r[m]	m[Msun]	rho[g/cm^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
1.114137457440459042e-05	4.833825422886476768e-33	1.659666426789755821e+09	9.102981779915264339e+25	4.805570562146718885e+02	8.252694878318452254e+01	4.298142035290749341e+00	9.937216780023131468e-01
1.132259002781812557e-05	5.073550441561914825e-33	1.659666426789755821e+09	9.102981779915264339e+25	4.805570562146718885e+02	8.252694878318452254e+01	4.298142035290749341e+00	9.937216780023131468e-01
1.150675296678082245e-05	5.325164198359096759e-33	1.659666426789755821e+09	9.102981779915264339e+25	4.805570562146718885e+02	8.252694878318452254e+01	4.298142035290749341e+00	9.937216780023131468e-01
1.169391133240860191e-05	5.589256294208711709e-33	1.659666426789755821e+09	9.102981779915264339e+25	4.805570562146718885e+02	8.252694878318452254e+01	4.298142035290749341e+00	9.937216780023131468e-01
1.188411384558398644e-05	5.866445570256434165e-33	1.659666426789755821e+09	9.102981779915264339e+25	4.805570562146718885e+02	8.252694878318452254e+01	4.298142035290749341e+00	9.937216780023131468e-01
1.207741001963894300e-05	6.157381557979462923e-33	1.659666426789755821e+09	9.102981779915264339e+25	4.805570562146718885e+02	8.252694878318452254e+01	4.298142035290749341e+00	9.937216780023131468e-01
1.227385017324422576e-05	6.462746001219324319e-33	1.659666426789755821e+09	9.102981779915264339e+25	4.805570562146718885e+02	8.252694878318452254e+01	4.298142035290749341e+00	9.937216780023131468e-01
1.247348544350827304e-05	6.783254453697065073e-33	1.659666426789755821e+09	9.102981779915264339e+25	4.805570562146718885e+02	8.252694878318452254e+01	4.298142035290749341e+00	9.937216780023131468e-01
1.267636779928913307e-05	7.119657955754351581e-33	1.659666426789755821e+09	9.102981779915264339e+25	4.805570562146718885e+02	8.252694878318452254e+01	4.298142035290749341e+00	9.937216780023131468e-01
1.288255005472305569e-05	7.472744794249802774e-33	1.659666426789755821e+09	9.102981779915264339e+25	4.805570562146718885e+02	8.252694878318452254e+01	4.298142035290749341e+00	9.937216780023131468e-01
1.309208588297286203e-05	7.843342349733838258e-33	1.659666426789755821e+09	9.102981779915264339e+25	4.805570562146718885e+02	8.252694878318452254e+01	4.298142035290749341e+00	9.937216780023131468e-01
1.330502983020018659e-05	8.232319035231309568e-33	1.659666426789755821e+09	9.102981779915264339e+25	4.805570562146718885e+02	8.252694878318452254e+01	4.298142035290749341e+00	9.937216780023131468e-01
1.352143732976485978e-05	8.640586331174430815e-33	1.659666426789755821e+09	9.102981779915264339e+25	4.805570562146718885e+02	8.252694878318452254e+01	4.298142035290749341e+00	9.937216780023131468e-01
1.374136471665523903e-05	9.069100921254587715e-33	1.659666426789755821e+09	9.102981779915264339e+25	4.805570562146718885e+02	8.252694878318452254e+01	4.298142035290749341e+00	9.937216780023131468e-01
1.396486924215338658e-05	9.518866934198212707e-33	1.659666426789755821e+09	9.102981779915264339e+25	4.805570562146718885e+02	8.252694878318452254e+01	4.298142035290749341e+00	9.937216780023131468e-01
1.419200908873850067e-05	9.990938296719004881e-33	1.659666426789755821e+09	9.102981779915264339e+25	4.805570562146718885e+02	8.252694878318452254e+01	4.298142035290749341e+00	9.937216780023131468e-01
1.442284338523303183e-05	1.048642120316122549e-32	1.659666426789755821e+09	9.102981779915264339e+25	4.805570562146718885e+02	8.252694878318452254e+01	4.298142035290749341e+00	9.937216780023131468e-01
1.465743222219501647e-05	1.100647670762029857e-32	1.659666426789755821e+09	9.102981779915264339e+25	4.805570562146718885e+02	8.252694878318452254e+01	4.298142035290749341e+00	9.937216780023131468e-01
1.489583666756075602e-05	1.155232344461501719e-32	1.659666426789755821e+09	9.102981779915264339e+25	4.805570562146718885e+02	8.252694878318452254e+01	4.298142035290749341e+00	9.937216780023131468e-01
1.513811878254208722e-05	1.212524048468704010e-32	1.659666426789755821e+09	9.102981779915264339e+25	4.805570562146718885e+02	8.252694878318452254e+01	4.298142035290749341e+00	9.937216780023131468e-01
1.538434163778191430e-05	1.272657033161809639e-32	1.659666426789755821e+09	9.102981779915264339e+25	4.805570562146718885e+02	8.252694878318452254e+01	4.298142035290749341e+00	9.937216780023131468e-01
