xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	2.26009e+24	1.20788e+07	4.64387e+35	1.39557e+02
1.02332e-03	2.10906e+24	1.20788e+07	4.33359e+35	1.39557e+02
1.04719e-03	1.96812e+24	1.20788e+07	4.04403e+35	1.39557e+02
1.07161e-03	1.83659e+24	1.20788e+07	3.77383e+35	1.39557e+02
1.09660e-03	1.71386e+24	1.20788e+07	3.52168e+35	1.39557e+02
1.12218e-03	1.59933e+24	1.20788e+07	3.28639e+35	1.39557e+02
1.14835e-03	1.49245e+24	1.20788e+07	3.06682e+35	1.39557e+02
1.17513e-03	1.39272e+24	1.20788e+07	2.86192e+35	1.39557e+02
1.20254e-03	1.29965e+24	1.20788e+07	2.67071e+35	1.39557e+02
1.23059e-03	1.21280e+24	1.20788e+07	2.49228e+35	1.39557e+02
1.25929e-03	1.13175e+24	1.20788e+07	2.32578e+35	1.39557e+02
1.28866e-03	1.05612e+24	1.20788e+07	2.17040e+35	1.39557e+02
1.31871e-03	9.85542e+23	1.20788e+07	2.02540e+35	1.39557e+02
1.34947e-03	9.19682e+23	1.20788e+07	1.89010e+35	1.39557e+02
1.38094e-03	8.58223e+23	1.20788e+07	1.76384e+35	1.39557e+02
1.41315e-03	8.00871e+23	1.20788e+07	1.64601e+35	1.39557e+02
1.44611e-03	7.47352e+23	1.20788e+07	1.53606e+35	1.39557e+02
1.47983e-03	6.97409e+23	1.20788e+07	1.43346e+35	1.39557e+02
1.51435e-03	6.50804e+23	1.20788e+07	1.33771e+35	1.39557e+02
1.54966e-03	6.07313e+23	1.20788e+07	1.24836e+35	1.39557e+02
1.58581e-03	5.66728e+23	1.20788e+07	1.16498e+35	1.39557e+02
1.62279e-03	5.28856e+23	1.20788e+07	1.08717e+35	1.39557e+02
1.66064e-03	4.93514e+23	1.20788e+07	1.01457e+35	1.39557e+02
1.69937e-03	4.60534e+23	1.20788e+07	9.46813e+34	1.39557e+02
1.73900e-03	4.29759e+23	1.20788e+07	8.83587e+34	1.39557e+02
1.77956e-03	4.01039e+23	1.20788e+07	8.24585e+34	1.39557e+02
1.82106e-03	3.74239e+23	1.20788e+07	7.69526e+34	1.39557e+02
1.86354e-03	3.49230e+23	1.20788e+07	7.18147e+34	1.39557e+02
1.90700e-03	3.25893e+23	1.20788e+07	6.70201e+34	1.39557e+02
1.95147e-03	3.04114e+23	1.20788e+07	6.25459e+34	1.39557e+02
1.99699e-03	2.83791e+23	1.20788e+07	5.83707e+34	1.39557e+02
2.04356e-03	2.64827e+23	1.20788e+07	5.44746e+34	1.39557e+02
2.09122e-03	2.47129e+23	1.20788e+07	5.08387e+34	1.39557e+02
2.14000e-03	2.30615e+23	1.20788e+07	4.74459e+34	1.39557e+02
2.18991e-03	2.15203e+23	1.20788e+07	4.42798e+34	1.39557e+02
2.24098e-03	2.00822e+23	1.20788e+07	4.13253e+34	1.39557e+02
2.29325e-03	1.87402e+23	1.20788e+07	3.85682e+34	1.39557e+02
2.34673e-03	1.74879e+23	1.20788e+07	3.59953e+34	1.39557e+02
2.40146e-03	1.63192e+23	1.20788e+07	3.35944e+34	1.39557e+02
2.45747e-03	1.52286e+23	1.20788e+07	3.13540e+34	1.39557e+02
