R	M	log_10_P0	g_surf_(m/s^2)
14013814.401392207	0.14952452472150807	20.0	50535.4956722633
12924812.167272376	0.19972177983374145	20.416666666666668	79353.78246293514
11831694.461491195	0.2621253947780486	20.833333333333332	124278.86900187828
10759466.637578513	0.338964876001266	21.25	194331.5447208489
9717142.278805448	0.4309805341055376	21.666666666666668	302924.31625770935
8718189.029772764	0.537458394296126	22.083333333333332	469270.9819481756
7762068.52482225	0.6531015185614089	22.5	719330.2065994071
6851364.49936279	0.7733892817744527	22.916666666666668	1093225.2851642198
5996732.791847946	0.8916465752373562	23.333333333333332	1645064.9831905516
5205385.323212591	0.9991536929722143	23.75	2446192.9676264576
4475599.425177092	1.0928100241486094	24.166666666666668	3618590.0773254423
3815415.898360964	1.1713020043665243	24.583333333333336	5335825.1555248955
3229866.282193737	1.2320143765433862	25.0	7830104.302400965
2713650.525648764	1.270165833432664	25.416666666666668	11433051.99939091
2256100.9820846333	1.299136184034972	25.833333333333336	16912535.509959806
1860887.051103513	1.321267924432412	26.25	25272574.777934868
1532606.6219822087	1.3337379904222966	26.666666666666668	37592543.77578991
1257691.9290924908	1.3200656632835397	27.083333333333336	55221578.67259444
1016810.092024433	1.3101337559500363	27.5	83789622.79830724
815301.3648529941	1.3050583043487718	27.916666666666668	129701671.22402908
650645.2585077616	1.3024922332958002	28.333333333333336	203011761.4621052
517737.33992976183	1.300198411429177	28.75	319570913.7107167
435307.00353975483	1.243603302000169	29.166666666666668	431936891.4968075
357347.6307213075	1.1522815494509637	29.583333333333336	593240124.4753461
283220.9057227433	1.0781557819474463	30.0	882124352.2387652
