R	M	log_10_P0
10326365.119936071	0.39842778785629857	21.5
9418874.179682078	0.48389699156569166	21.854166666666668
8550651.566547541	0.5784749812547944	22.208333333333332
7722731.528187949	0.6794791081929394	22.5625
6934648.791053725	0.7830708418853071	22.916666666666668
6191081.081563329	0.8850101985396484	23.270833333333332
5492546.17823153	0.9810125037078171	23.625
4843192.111863599	1.0677512895695456	23.979166666666668
4245130.882299998	1.1431435935533067	24.333333333333332
3698289.1055511194	1.2060917750473996	24.6875
3203178.1011784617	1.256794545520258	25.041666666666668
2758710.6741846264	1.2963423738047737	25.395833333333332
2362702.358906381	1.3260266258728963	25.75
2012857.7374519035	1.3475254568837745	26.104166666666668
1706094.7501565304	1.3623407789100632	26.458333333333336
1439114.9889071782	1.3718461527715053	26.8125
1208678.5524940388	1.3769525673793235	27.166666666666668
1010925.6144976997	1.3784791053444903	27.520833333333336
842385.4886975177	1.377176741982771	27.875
699638.9091749827	1.3733303549032523	28.229166666666668
579527.5472169413	1.3669591566976318	28.583333333333336
478659.7387160503	1.3581486682603516	28.9375
394609.8267570042	1.3467476962763942	29.291666666666668
324663.03646347823	1.3326260350708417	29.645833333333336
266681.7270130383	1.3153632196958773	30.0
