R	M	log_10_P0	g_surf_(m/s^2)
14018838.174255226	0.14953336458396987	20.0	50502.26847598797
12926946.030928852	0.1997301840967765	20.416666666666668	79330.92515042753
11833507.19237238	0.26213312086504015	20.833333333333332	124244.45925987895
10759466.637578513	0.3389720426542767	21.25	194335.65304362684
9718450.456279708	0.4309870365916524	21.666666666666668	302847.3438355315
8718189.029772764	0.5374642264021205	22.083333333333332	469276.07320662134
7762068.52482225	0.6531068013375545	22.5	719336.0236363616
6852166.485140545	0.7733937807094592	22.916666666666668	1092975.793882259
5997414.083917004	0.891650331974146	23.333333333333332	1644698.2619942657
5205385.323212591	0.9991567375162954	23.75	2446200.417248032
4476091.087203367	1.0928123659260138	24.166666666666668	3617803.209694982
3815415.898360964	1.1713033103149268	24.583333333333336	5335831.099326796
3229866.282193737	1.2320153042321893	25.0	7830110.191703695
2713650.525648764	1.2701663761109987	25.416666666666668	11433056.877398573
2256100.9820846333	1.299136710534993	25.833333333333336	16912542.352412038
1860887.051103513	1.321268224807177	26.25	25272580.511282016
1532606.6219822087	1.3337385615408754	26.666666666666668	37592559.831764475
1257691.9290924908	1.3200663312470073	27.083333333333336	55221606.528232604
1016810.092024433	1.3101341938827011	27.5	83789650.69928235
815301.3648529941	1.305058702496768	27.916666666666668	129701710.60549453
650645.2585077616	1.302492552840265	28.333333333333336	203011810.9713236
517737.33992976183	1.3001985921727408	28.75	319570957.8029677
435237.55443261703	1.243603460384783	29.166666666666668	432074215.11502576
357347.6307213075	1.1522816878807944	29.583333333333336	593240195.0590816
283220.9057227433	1.0781559775942762	30.0	882124510.4922658
