r[m]	m[Msun]	rho[g/cm^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
417.67004908171816	2.3916456704077764e-11	155862993.07775095	3.8311868495573085e+24	45.933226310496394	5.824174215023966	1.7342134299018839	0.9990943024998602
835.3400981634363	1.9133162217387848e-10	155862940.05771327	3.831185070405018e+24	45.93321066829137	5.8241722340749496	1.7342131908924991	0.9990943024998602
1253.0101472451545	6.45744007751411e-10	155862851.69103205	3.831182105153316e+24	45.93318459796371	5.824168932495024	1.7342127925435575	0.9990943024998602
1670.6801963268726	1.5306517353495002e-09	155862727.9777807	3.831177953805441e+24	45.93314809953562	5.824164310287008	1.7342122348551283	0.9990943024998602
2088.350245408591	2.98955234111446e-09	155862568.91806576	3.831172616365914e+24	45.93310117303805	5.824158367454816	1.734211517827304	0.9990943024998602
2506.0202944903094	5.165942580171712e-09	155862374.51201832	3.831166092840542e+24	45.93304381851004	5.824151104003382	1.7342106414601925	0.9990943024998602
2923.690343572028	8.20331823137349e-09	155862144.75980324	3.8311583832364234e+24	45.93297603600007	5.824142519938846	1.734209605753938	0.9990943024998602
3341.360392653746	1.2245173902048851e-08	155861879.6616125	3.831149487561947e+24	45.93289782556476	5.8241326152683675	1.7342084107087004	0.9990943024998602
3759.0304417354646	1.7435002832755996e-08	155861579.21766916	3.831139405826791e+24	45.93280918727022	5.824121390000307	1.7342070563246754	0.9990943024998602
4176.700490817183	2.3916296702037515e-08	155861243.4282254	3.831128138041924e+24	45.932710121190766	5.824108844144076	1.7342055426020766	0.9990943024998602
4594.370539898901	3.183254543117891e-08	155860872.29356262	3.831115684219607e+24	45.93260062740956	5.82409497771019	1.7342038695411435	0.9990943024998602
5012.04058898062	4.132723698897069e-08	155860465.81399328	3.8311020443733886e+24	45.932480706018644	5.824079790710293	1.7342020371421432	0.9990943024998602
5429.710638062338	5.254385719647477e-08	155860023.98985755	3.8310872185181094e+24	45.93235035711903	5.824063283157167	1.734200045405371	0.9990943024998602
5847.3806871440565	6.562588953179521e-08	155859546.82152757	3.8310712066699e+24	45.9322095808198	5.8240454550646135	1.7341978943311374	0.9990943024998602
6265.050736225775	8.071681493485393e-08	155859034.30940375	3.8310540088461815e+24	45.93205837723987	5.824026306447669	1.7341955839197936	0.9990943024998602
6682.720785307493	9.796011161217167e-08	155858486.45391506	3.831035625065665e+24	45.93189674650557	5.824005837322328	1.7341931141716977	0.9990943024998602
7100.390834389212	1.1749925484165496e-07	155857903.2555235	3.831016055348351e+24	45.931724688753285	5.823984047705835	1.7341904850872505	0.9990943024998602
7518.06088347093	1.3947771677738868e-07	155857284.7147176	3.8309952997155314e+24	45.93154220412765	5.823960937616501	1.7341876966668723	0.9990943024998602
7935.7309325526485	1.6403896625443606e-07	155856630.83201638	3.830973358189787e+24	45.931349292781334	5.823936507073626	1.7341847489109967	0.9990943024998602
8353.400981634366	1.913264685936446e-07	155855941.6079692	3.83095023079499e+24	45.931145954877174	5.823910756097825	1.7341816418201041	0.9990943024998602
8771.071030716084	2.214836854064604e-07	155855217.04315457	3.830925917556302e+24	45.93093219058569	5.823883684710657	1.734178375394684	0.9990943024998602
9188.741079797803	2.546540743997493e-07	155854457.1381808	3.8309004185001744e+24	45.93070800008642	5.823855292934856	1.7341749496352556	0.9990943024998602
9606.411128879521	2.9098108918062687e-07	155853661.89368665	3.8308737336543493e+24	45.93047338356793	5.823825580794257	1.734171364542367	0.9990943024998602
10024.08117796124	3.306081790612969e-07	155852831.31033796	3.8308458630478565e+24	45.930228341227355	5.8237945483138125	1.734167620116589	0.9990943024998602
10441.751227042958	3.736787888638987e-07	155851965.38883382	3.8308168067110194e+24	45.9299728732705	5.823762195519567	1.7341637163585168	0.9990943024998602
10859.421276124676	4.203363587253641e-07	155851064.12990016	3.830786564675447e+24	45.929706979911884	5.823728522438642	1.734159653268769	0.9990943024998602
11277.091325206395	4.7072432390228393e-07	155850127.53429422	3.8307551369740405e+24	45.92943066137541	5.823693529099377	1.734155430848001	0.9990943024998602
11694.761374288113	5.24986114575785e-07	155849155.6028023	3.8307225236409905e+24	45.92914391789301	5.823657215531116	1.7341510490968808	0.9990943024998602
12112.431423369831	5.832651556564177e-07	155848148.33623922	3.830688724711776e+24	45.928846749705386	5.823619581764302	1.7341465080161027	0.9990943024998602
12530.10147245155	6.457048665890545e-07	155847105.73545137	3.8306537402231656e+24	45.92853915706228	5.823580627830546	1.7341418076063913	0.9990943024998602
12947.771521533268	7.124486611578009e-07	155846027.80131516	3.830617570213219e+24	45.92822114022259	5.823540353762588	1.7341369478685005	0.9990943024998602
13365.441570614987	7.836399472909157e-07	155844914.53473386	3.830580214721283e+24	45.92789269945318	5.823498759594202	1.7341319288032002	0.9990943024998602
13783.111619696705	8.594221268657466e-07	155843765.93664142	3.830541673787995e+24	45.92755383502982	5.823455845360268	1.7341267504112858	0.9990943024998602
14200.781668778423	9.399385955136773e-07	155842582.0080041	3.8305019474552813e+24	45.92720454723753	5.823411611096845	1.7341214126935875	0.9990943024998602
14618.451717860142	1.0253327424250864e-06	155841362.74981508	3.830461035766357e+24	45.92684483636991	5.823366056841092	1.7341159156509562	0.9990943024998602
15036.12176694186	1.1157479501543225e-06	155840108.16309756	3.830418938765725e+24	45.926474702728726	5.823319182631172	1.7341102592842612	0.9990943024998602
15453.791816023579	1.2113275944246906e-06	155838818.24890387	3.8303756564991794e+24	45.92609414662518	5.8232709885064615	1.7341044435944055	0.9990943024998602
15871.461865105297	1.3122150439334535e-06	155837493.00831854	3.8303311890138013e+24	45.9257031683793	5.823221474507448	1.7340984685823204	0.9990943024998602
16289.131914187015	1.4185536601568505e-06	155836132.4424533	3.830285536357962e+24	45.925301768319244	5.823170640675657	1.7340923342489523	0.9990943024998602
16706.801963268732	1.530486797155127e-06	155834736.55244964	3.83023869858132e+24	45.92488994678212	5.823118487053728	1.7340860405952752	0.9990943024998602
17124.47201235045	1.648157801377583e-06	155833305.33947894	3.8301906757348216e+24	45.92446770411418	5.823065013685473	1.734079587622296	0.9990943024998602
17542.142061432165	1.7717100114676362e-06	155831838.80474472	3.8301414678707044e+24	45.92403504067012	5.8230102206157595	1.734072975331041	0.9990943024998602
17959.81211051388	1.9012867580679015e-06	155830336.94947636	3.830091075042491e+24	45.923591956813766	5.822954107890627	1.7340662037225687	0.9990943024998602
