R	M	log_10_P0
10537363.58018288	0.3973323038272363	21.5
9581047.817574264	0.4831666141641894	21.854166666666668
8679355.459111629	0.5781530952116988	22.208333333333332
7828986.458486048	0.6797960233201816	22.5625
7027529.391726209	0.7794502150176355	22.916666666666668
6251091.560544556	0.8786749157081959	23.270833333333332
5543525.465550955	0.9768588317786921	23.625
4892915.230084426	1.066411678838039	23.979166666666668
4299634.247824633	1.142021198493191	24.333333333333332
3751535.2084792512	1.2020596229674434	24.6875
3240544.4151753224	1.2445729833461414	25.041666666666668
2793377.2882583956	1.2870746289107586	25.395833333333332
2398538.5112189925	1.3229150769446265	25.75
2057768.7591470696	1.333971167177619	26.104166666666668
1740406.1258913286	1.3284308535078861	26.458333333333336
1463259.753684792	1.3329087261646764	26.8125
1228080.9753669754	1.3480362368228413	27.166666666666668
1026466.241180196	1.3557013030064258	27.520833333333336
855720.7030191473	1.3561756098144255	27.875
724334.7126400233	1.3045720306244037	28.229166666666668
599929.3804965812	1.2408519703809318	28.583333333333336
495664.2179052804	1.1985853377819038	28.9375
409124.69014880434	1.168403896224564	29.291666666666668
329146.8436179819	1.1633968856993413	29.645833333333336
271543.2431792243	1.1511605397876956	30.0
