# r[m]	m[Msun]	rho[kg/m^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
1.812730881184698749e-04	4.191111186521239235e-32	3.340991388722599018e+06	1.615598098439869563e+22	9.819391288216311464e-01	1.250347997589512927e-01	2.823185293903763826e-01	9.999999998975405147e-01
1.842215111012610691e-04	4.398961929889558557e-32	3.340991388722599018e+06	1.615598098439869563e+22	9.819391288216311464e-01	1.250347997589512927e-01	2.823185293903763826e-01	9.999999998975405147e-01
1.872178904474355605e-04	4.617120663095429498e-32	3.340991388722599018e+06	1.615598098439869563e+22	9.819391288216311464e-01	1.250347997589512927e-01	2.823185293903763826e-01	9.999999998975405147e-01
1.902630061715310640e-04	4.846098592655481941e-32	3.340991388722599018e+06	1.615598098439869563e+22	9.819391288216311464e-01	1.250347997589512927e-01	2.823185293903763826e-01	9.999999998975405147e-01
1.933576509750908206e-04	5.086432277468938009e-32	3.340991388722599018e+06	1.615598098439869563e+22	9.819391288216311464e-01	1.250347997589512927e-01	2.823185293903763826e-01	9.999999998975405147e-01
1.965026304530202305e-04	5.338684886124271643e-32	3.340991388722599018e+06	1.615598098439869563e+22	9.819391288216311464e-01	1.250347997589512927e-01	2.823185293903763826e-01	9.999999998975405147e-01
1.996987633032973027e-04	5.603447516559563638e-32	3.340991388722599018e+06	1.615598098439869563e+22	9.819391288216311464e-01	1.250347997589512927e-01	2.823185293903763826e-01	9.999999998975405147e-01
2.029468815400958218e-04	5.881340581169218929e-32	3.340991388722599018e+06	1.615598098439869563e+22	9.819391288216311464e-01	1.250347997589512927e-01	2.823185293903763826e-01	9.999999998975405147e-01
2.062478307103750871e-04	6.173015260602611036e-32	3.340991388722599018e+06	1.615598098439869563e+22	9.819391288216311464e-01	1.250347997589512927e-01	2.823185293903763826e-01	9.999999998975405147e-01
2.096024701139904641e-04	6.479155029661120998e-32	3.340991388722599018e+06	1.615598098439869563e+22	9.819391288216311464e-01	1.250347997589512927e-01	2.823185293903763826e-01	9.999999998975405147e-01
2.130116730273871146e-04	6.800477258869612221e-32	3.340991388722599018e+06	1.615598098439869563e+22	9.819391288216311464e-01	1.250347997589512927e-01	2.823185293903763826e-01	9.999999998975405147e-01
2.164763269309290304e-04	7.137734895474725146e-32	3.340991388722599018e+06	1.615598098439869563e+22	9.819391288216311464e-01	1.250347997589512927e-01	2.823185293903763826e-01	9.999999998975405147e-01
2.199973337399276085e-04	7.491718227809493843e-32	3.340991388722599018e+06	1.615598098439869563e+22	9.819391288216311464e-01	1.250347997589512927e-01	2.823185293903763826e-01	9.999999998975405147e-01
2.235756100394281252e-04	7.863256737158535389e-32	3.340991388722599018e+06	1.615598098439869563e+22	9.819391288216311464e-01	1.250347997589512927e-01	2.823185293903763826e-01	9.999999998975405147e-01
2.272120873228126287e-04	8.253221041462960108e-32	3.340991388722599018e+06	1.615598098439869563e+22	9.819391288216311464e-01	1.250347997589512927e-01	2.823185293903763826e-01	9.999999998975405147e-01
2.309077122342872036e-04	8.662524935420257227e-32	3.340991388722599018e+06	1.615598098439869563e+22	9.819391288216311464e-01	1.250347997589512927e-01	2.823185293903763826e-01	9.999999998975405147e-01
2.346634468153099026e-04	9.092127531758959820e-32	3.340991388722599018e+06	1.615598098439869563e+22	9.819391288216311464e-01	1.250347997589512927e-01	2.823185293903763826e-01	9.999999998975405147e-01
2.384802687550290350e-04	9.543035508706271330e-32	3.340991388722599018e+06	1.615598098439869563e+22	9.819391288216311464e-01	1.250347997589512927e-01	2.823185293903763826e-01	9.999999998975405147e-01
