R	M	log_10_P0
10333900.7792306	0.39825085324080456	21.5
9418874.179682078	0.483865663280801	21.854166666666668
8547026.104785172	0.5785601369631896	22.208333333333332
7716571.822083712	0.680403365471455	22.5625
6929416.081156684	0.7838724857495215	22.916666666666668
6184413.250565415	0.8862299838622465	23.270833333333332
5485937.75209753	0.983796441146924	23.625
4846400.05497462	1.0686885691817656	23.979166666666668
4245130.882299998	1.1365361604985962	24.333333333333332
3690186.43771423	1.200816327128048	24.6875
3192361.536600423	1.2558228004399223	25.041666666666668
2749521.933104832	1.2976821330723722	25.395833333333332
2367314.93296642	1.3194813820343751	25.75
2013761.9862108666	1.3373303052138188	26.104166666666668
1708655.3005845004	1.3440737236236702	26.458333333333336
1437809.8664867666	1.3498633635689892	26.8125
1203689.358040998	1.355540852473805	27.166666666666668
1004018.669305479	1.3601828091076762	27.520833333333336
839851.797976408	1.3583174326974443	27.875
692728.6155448566	1.3549997502470574	28.229166666666668
588958.5833556427	1.3302749964623055	28.583333333333336
498770.8054494667	1.2710745559363326	28.9375
412944.3910413833	1.2158396895984895	29.291666666666668
327671.9070540004	1.2009208272395056	29.645833333333336
272846.3299866556	1.1623172743797434	30.0
