R	M	log_10_P0
10283663.050600408	0.39326675630350627	21.5
9363393.724613698	0.47791821305375065	21.854166666666668
8503520.563636748	0.5722413877442591	22.208333333333332
7678073.658932227	0.6718488172092173	22.5625
6894095.289351655	0.7743190817738594	22.916666666666668
6155519.316241121	0.8755740134252517	23.270833333333332
5456671.864932675	0.9680371271032686	23.625
4810310.694975633	1.0522885031063973	23.979166666666668
4215154.031261449	1.1265199646142052	24.333333333333332
3672823.578063752	1.1899750456684028	24.6875
3186461.5922851292	1.2381907872953766	25.041666666666668
2744509.8925158535	1.268496588600176	25.395833333333332
2346026.129612393	1.292943791072161	25.75
1996581.2597905681	1.315773932875355	26.104166666666668
1690987.5026315073	1.3334506261998686	26.458333333333336
1436504.744066355	1.3280938863209304	26.8125
1206645.917716874	1.313732819849636	27.166666666666668
1003076.8131429035	1.3032358525967156	27.520833333333336
834251.0079613236	1.3093639039077627	27.875
691482.4970213913	1.311585149055087	28.229166666666668
571732.5071431166	1.3118996582157045	28.583333333333336
478986.7479312278	1.2939118480334129	28.9375
412944.3910413833	1.2040128556219432	29.291666666666668
342244.2803061373	1.1153318547156903	29.645833333333336
277156.54019585147	1.0544109597422295	30.0
