R	M	log_10_P0
14634250.349975085	0.15254559166744314	20.0
13340915.580285223	0.20176206045098682	20.416666666666668
12114480.478955952	0.26372849973464396	20.833333333333332
10953497.379862115	0.34038620469033787	21.25
9833570.074014617	0.43120278371402393	21.666666666666668
8800425.612080371	0.5382162312621628	22.083333333333332
7819656.238275675	0.653983559390823	22.5
6893067.759806064	0.7743097853792225	22.916666666666668
6028753.519093669	0.8929260607357244	23.333333333333332
5222748.182863069	0.9988452911514807	23.75
4488382.63786024	1.0929348559049419	24.166666666666668
3826275.3196370844	1.1725566917379013	24.583333333333336
3240510.6838707505	1.2339812019606786	25.0
2719678.8507085224	1.2700697026296097	25.416666666666668
2259173.6425982	1.2984193807917657	25.833333333333336
1865454.9795749534	1.323693600744323	26.25
1537965.386394734	1.3369340553715456	26.666666666666668
1258633.7852550664	1.317284093877581	27.083333333333336
1014009.6970168907	1.3030011573080693	27.5
816094.3493679266	1.3097317924721745	27.916666666666668
654013.485700155	1.311951107417925	28.333333333333336
522397.22124604124	1.3112464785813773	28.75
437321.027646751	1.2384243462715272	29.166666666666668
354515.75251846306	1.129006056886263	29.583333333333336
277156.54019585147	1.0544104938036525	30.0
