xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	5.65447e+23	1.20788e+07	1.50636e+37	1.39557e+02
1.02332e-03	5.27660e+23	1.20788e+07	1.40570e+37	1.39557e+02
1.04719e-03	4.92398e+23	1.20788e+07	1.31176e+37	1.39557e+02
1.07161e-03	4.59493e+23	1.20788e+07	1.22410e+37	1.39557e+02
1.09660e-03	4.28787e+23	1.20788e+07	1.14230e+37	1.39557e+02
1.12218e-03	4.00132e+23	1.20788e+07	1.06597e+37	1.39557e+02
1.14835e-03	3.73393e+23	1.20788e+07	9.94731e+36	1.39557e+02
1.17513e-03	3.48441e+23	1.20788e+07	9.28258e+36	1.39557e+02
1.20254e-03	3.25156e+23	1.20788e+07	8.66226e+36	1.39557e+02
1.23059e-03	3.03427e+23	1.20788e+07	8.08340e+36	1.39557e+02
1.25929e-03	2.83150e+23	1.20788e+07	7.54322e+36	1.39557e+02
1.28866e-03	2.64228e+23	1.20788e+07	7.03914e+36	1.39557e+02
1.31871e-03	2.46570e+23	1.20788e+07	6.56874e+36	1.39557e+02
1.34947e-03	2.30093e+23	1.20788e+07	6.12978e+36	1.39557e+02
1.38094e-03	2.14717e+23	1.20788e+07	5.72015e+36	1.39557e+02
1.41315e-03	2.00368e+23	1.20788e+07	5.33790e+36	1.39557e+02
1.44611e-03	1.86978e+23	1.20788e+07	4.98119e+36	1.39557e+02
1.47983e-03	1.74483e+23	1.20788e+07	4.64832e+36	1.39557e+02
1.51435e-03	1.62823e+23	1.20788e+07	4.33770e+36	1.39557e+02
1.54966e-03	1.51942e+23	1.20788e+07	4.04783e+36	1.39557e+02
1.58581e-03	1.41788e+23	1.20788e+07	3.77733e+36	1.39557e+02
1.62279e-03	1.32313e+23	1.20788e+07	3.52491e+36	1.39557e+02
1.66064e-03	1.23471e+23	1.20788e+07	3.28936e+36	1.39557e+02
1.69937e-03	1.15220e+23	1.20788e+07	3.06955e+36	1.39557e+02
1.73900e-03	1.07520e+23	1.20788e+07	2.86442e+36	1.39557e+02
1.77956e-03	1.00335e+23	1.20788e+07	2.67301e+36	1.39557e+02
1.82106e-03	9.36301e+22	1.20788e+07	2.49439e+36	1.39557e+02
1.86354e-03	8.73731e+22	1.20788e+07	2.32770e+36	1.39557e+02
1.90700e-03	8.15343e+22	1.20788e+07	2.17215e+36	1.39557e+02
1.95147e-03	7.60856e+22	1.20788e+07	2.02700e+36	1.39557e+02
1.99699e-03	7.10011e+22	1.20788e+07	1.89155e+36	1.39557e+02
2.04356e-03	6.62564e+22	1.20788e+07	1.76515e+36	1.39557e+02
2.09122e-03	6.18287e+22	1.20788e+07	1.64719e+36	1.39557e+02
2.14000e-03	5.76969e+22	1.20788e+07	1.53712e+36	1.39557e+02
2.18991e-03	5.38412e+22	1.20788e+07	1.43441e+36	1.39557e+02
2.24098e-03	5.02432e+22	1.20788e+07	1.33855e+36	1.39557e+02
2.29325e-03	4.68856e+22	1.20788e+07	1.24911e+36	1.39557e+02
2.34673e-03	4.37524e+22	1.20788e+07	1.16564e+36	1.39557e+02
2.40146e-03	4.08286e+22	1.20788e+07	1.08775e+36	1.39557e+02
2.45747e-03	3.81002e+22	1.20788e+07	1.01506e+36	1.39557e+02
2.51478e-03	3.55541e+22	1.20788e+07	9.47234e+35	1.39557e+02
2.57343e-03	3.31781e+22	1.20788e+07	8.83938e+35	1.39557e+02
2.63345e-03	3.09610e+22	1.20788e+07	8.24873e+35	1.39557e+02
2.69487e-03	2.88920e+22	1.20788e+07	7.69754e+35	1.39557e+02
2.75772e-03	2.69612e+22	1.20788e+07	7.18319e+35	1.39557e+02
2.82204e-03	2.51595e+22	1.20788e+07	6.70320e+35	1.39557e+02
2.88786e-03	2.34782e+22	1.20788e+07	6.25530e+35	1.39557e+02
2.95521e-03	2.19092e+22	1.20788e+07	5.83733e+35	1.39557e+02
3.02413e-03	2.04451e+22	1.20788e+07	5.44728e+35	1.39557e+02
3.09466e-03	1.90788e+22	1.20788e+07	5.08331e+35	1.39557e+02
3.16684e-03	1.78039e+22	1.20788e+07	4.74365e+35	1.39557e+02
3.24070e-03	1.66141e+22	1.20788e+07	4.42670e+35	1.39557e+02
3.31628e-03	1.55038e+22	1.20788e+07	4.13092e+35	1.39557e+02
3.39362e-03	1.44678e+22	1.20788e+07	3.85491e+35	1.39557e+02
3.47277e-03	1.35009e+22	1.20788e+07	3.59735e+35	1.39557e+02
3.55376e-03	1.25987e+22	1.20788e+07	3.35700e+35	1.39557e+02
3.63664e-03	1.17568e+22	1.20788e+07	3.13270e+35	1.39557e+02
3.72146e-03	1.09711e+22	1.20788e+07	2.92340e+35	1.39557e+02
3.80825e-03	1.02380e+22	1.20788e+07	2.72809e+35	1.39557e+02
3.89707e-03	9.55380e+21	1.20788e+07	2.54582e+35	1.39557e+02
3.98796e-03	8.91536e+21	1.20788e+07	2.37574e+35	1.39557e+02
4.08097e-03	8.31958e+21	1.20788e+07	2.21702e+35	1.39557e+02
4.17615e-03	7.76361e+21	1.20788e+07	2.06891e+35	1.39557e+02
4.27355e-03	7.24479e+21	1.20788e+07	1.93070e+35	1.39557e+02
4.37322e-03	6.76065e+21	1.20788e+07	1.80173e+35	1.39557e+02
