R	M	log_10_P0
12114828.259170927	0.4022112814341691	21.5
10620239.418278145	0.48640955317184725	21.854166666666668
9371818.655724047	0.5802548144824451	22.208333333333332
8292504.342829926	0.6805864305335618	22.5625
7338875.630600167	0.7788363110606492	22.916666666666668
6468907.3731430825	0.8797703623814049	23.270833333333332
5693631.144880375	0.9766581544998465	23.625
4985945.580304037	1.0626085270227337	23.979166666666668
4352775.029211151	1.1351336007911441	24.333333333333332
3777579.497954968	1.1935959989183162	24.6875
3253819.2898847335	1.2373801292831765	25.041666666666668
2790871.2679639063	1.2759956182838734	25.395833333333332
2381862.281925005	1.3063747386452287	25.75
2033655.4589080543	1.31531250196053	26.104166666666668
1718897.5022963805	1.3155400472946737	26.458333333333336
1442377.794958207	1.3193236845527778	26.8125
1202395.8631828022	1.3248430884201041	27.166666666666668
1001036.1247906565	1.3322867661116218	27.520833333333336
832784.1343859443	1.3361400819031248	27.875
703490.548247512	1.2832089618587186	28.229166666666668
580971.0731565384	1.2184965967476118	28.583333333333336
476288.9219060134	1.1677028607188977	28.9375
392179.1080071812	1.1467333523272687	29.291666666666668
315813.41707958945	1.1464026773559817	29.645833333333336
260467.00531605922	1.1334280962769492	30.0
