r[m]	m[Msun]	rho[kg/m^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
184.78497974222907	1.7342596319946059e-10	13051495832944.764	1.4677992676220735e+27	3843.1977956315613	3886.4824388399998	9.080889304576354	0.9966731954536239
369.56995948445814	1.3874068689495383e-09	13051479549663.498	1.4677968162486344e+27	3843.192988556863	3886.4775960417733	9.08088534081985	0.9966731954536239
554.3549392266872	4.682492409286735e-09	13051452410916.871	1.467792730636904e+27	3843.1849767821154	3886.4695247278783	9.080878734561528	0.9966731954536239
739.1399189689163	1.1099221919394203e-08	13051414416790.703	1.4677870108032265e+27	3843.1737603327056	3886.4582249238256	9.0808694858058	0.9966731954536239
923.9248987111454	2.1678119156044614e-08	13051365567404.186	1.4677796567704017e+27	3843.1593392438754	3886.443696664999	9.080857594558584	0.9966731954536239
1108.7098784533744	3.74596871049873e-08	13051305862910.658	1.46777066856773e+27	3843.1417135610227	3886.425939997002	9.080843060827567	0.9966731954536239
1293.4948581956035	5.948440278849674e-08	13051235303497.684	1.4677600462310185e+27	3843.1208833395804	3886.4049549755123	9.080825884622103	0.9966731954536239
1478.2798379378326	8.879271207312566e-08	13051153889386.592	1.4677477898025838e+27	3843.0968486450647	3886.380741666332	9.080806065953245	0.9966731954536239
1663.0648176800617	1.2642502447770215e-07	13051061620832.998	1.46773389933125e+27	3843.069609553066	3886.353300145385	9.080783604833753	0.9966731954536239
1847.8497974222907	1.7342170798161335e-07	13050958498126.43	1.4677183748723502e+27	3843.039166149234	3886.3226304986933	9.080758501278062	0.9966731954536239
2032.6347771645198	2.3082308383341317e-07	13050844521590.545	1.467701216487726e+27	3843.0055185293154	3886.2887328224374	9.080730755302332	0.9966731954536239
2217.4197569067487	2.9966942135979794e-07	13050719691583.174	1.467682424245726e+27	3842.968666799166	3886.251607222917	9.08070036692444	0.9966731954536239
2402.204736648978	3.810009327749901e-07	13050584008495.947	1.4676619982212077e+27	3842.9286110746225	3886.211253816497	9.080667336163904	0.9966731954536239
2586.989716391207	4.758577679905679e-07	13050437472754.836	1.4676399384955332e+27	3842.885351481713	3886.1676727297495	9.080631663042016	0.9966731954536239
2771.774696133436	5.852800094257866e-07	13050280084819.596	1.467616245156572e+27	3842.838888156422	3886.120864099262	9.080593347581692	0.9966731954536239
2956.559675875665	7.103076668184259e-07	13050111845184.268	1.4675909182986988e+27	3842.789221244895	3886.0708280718195	9.080552389807604	0.9966731954536239
3141.344655617894	8.519806720362115e-07	13049932754376.846	1.467563958022792e+27	3842.736350903323	3886.0175648042987	9.080508789746116	0.9966731954536239
3326.1296353601233	1.011338873888845e-06	13049742812959.254	1.4675353644362352e+27	3842.6802772979545	3885.9610744636843	9.08046254742527	0.9966731954536239
3510.9146151023524	1.1894220329406835e-06	13049542021527.648	1.4675051376529143e+27	3842.6210006050974	3885.9013572270533	9.080413662874804	0.9966731954536239
3695.6995948445815	1.3872698163241189e-06	13049330380712.22	1.4674732777932171e+27	3842.5585210112004	3885.8384132816736	9.080362136126213	0.9966731954536239
3880.4845745868106	1.6059217925536798e-06	13049107891176.943	1.467439784984034e+27	3842.492838712657	3885.772242824811	9.080307967212597	0.9966731954536239
4065.2695543290397	1.8464174263409186e-06	13048874553620.156	1.4674046593587542e+27	3842.42395391607	3885.70284606397	9.080251156168867	0.9966731954536239
4250.054534071269	2.109796073410103e-06	13048630368773.955	1.4673679010572668e+27	3842.3518668379747	3885.6302232166386	9.080191703031524	0.9966731954536239
4434.839513813497	2.397096975314763e-06	13048375337404.586	1.4673295102259585e+27	3842.276577705064	3885.5543745105015	9.080129607838847	0.9966731954536239
4619.624493555726	2.7093592542551454e-06	13048109460312.32	1.4672894870177136e+27	3842.1980867540433	3885.475300183321	9.08006487063078	0.9966731954536239
4804.409473297955	3.0476219078965905e-06	13047832738331.39	1.4672478315919118e+27	3842.1163942317244	3885.3930004829735	9.07999749144899	0.9966731954536239
4989.194453040183	3.4129238041888895e-06	13047545172329.951	1.4672045441144276e+27	3842.0315003948945	3885.307475667388	9.079927470336788	0.9966731954536239
5173.979432782412	3.8063036761866645e-06	13047246763210.377	1.4671596247576286e+27	3841.943405510491	3885.218726004672	9.079854807339256	0.9966731954536239
5358.764412524641	4.228800116870802e-06	13046937511908.838	1.4671130737003746e+27	3841.852109855448	3885.126751772982	9.079779502503122	0.9966731954536239
5543.549392266869	4.6814515739709864e-06	13046617419395.615	1.4670648911280156e+27	3841.7576137167825	3885.031553260589	9.079701555876838	0.9966731954536239
5728.334372009098	5.165296344789367e-06	13046286486674.877	1.4670150772323907e+27	3841.6599173915633	3884.9331307658795	9.079620967510563	0.9966731954536239
5913.119351751327	5.6813725710254195e-06	13045944714784.89	1.4669636322118274e+27	3841.559021186878	3884.8314845972795	9.079537737456116	0.9966731954536239
6097.904331493555	6.23071823360201e-06	13045592104797.69	1.466910556271138e+27	3841.454925419897	3884.72661507336	9.079451865767046	0.9966731954536239
6282.689311235784	6.814371147492725e-06	13045228657819.398	1.4668558496216205e+27	3841.3476304178157	3884.6185225227628	9.079363352498596	0.9966731954536239
6467.4742909780125	7.4333689565505175e-06	13044854374990.273	1.4667995124810548e+27	3841.2371365179115	3884.5072072842304	9.079272197707716	0.9966731954536239
6652.259270720241	8.088749128337674e-06	13044469257484.047	1.4667415450737027e+27	3841.123444067426	3884.392669706551	9.079178401453014	0.9966731954536239
6837.04425046247	8.781548948957172e-06	13044073306508.9	1.4666819476303052e+27	3841.0065534237265	3884.2749101486534	9.079081963794843	0.9966731954536239
7021.829230204698	9.512805517885475e-06	13043666523306.693	1.4666207203880808e+27	3840.8864649541797	3884.1539289795237	9.078982884795238	0.9966731954536239
7206.614209946927	1.0283555742806747e-05	13043248909153.07	1.466557863590724e+27	3840.7631790361547	3884.029726578189	9.078881164517902	0.9966731954536239
7391.399189689156	1.1094836334448628e-05	13042820465357.986	1.466493377488403e+27	3840.636696057128	3883.902303333835	9.078776803028292	0.9966731954536239
7576.184169431384	1.194768380141952e-05	13042381193264.951	1.4664272623377577e+27	3840.5070164145527	3883.7716596456544	9.078669800393522	0.9966731954536239
7760.969149173613	1.2843134445047445e-05	13041931094251.555	1.4663595184018987e+27	3840.374140515914	3883.6377959229335	9.078560156682407	0.9966731954536239
7945.754128915842	1.3782224354220573e-05	13041470169729.139	1.4662901459504044e+27	3840.2380687787086	3883.500712585006	9.078447871965444	0.9966731954536239
8130.53910865807	1.4765989400229365e-05	13040998421143.166	1.4662191452593186e+27	3840.0988016305473	3883.3604100613616	9.078332946314907	0.9966731954536239
8315.324088400299	1.5795465231610455e-05	13040515849972.564	1.4661465166111492e+27	3839.9563395089012	3883.2168887913986	9.078215379804636	0.9966731954536239
8500.109068142528	1.6871687268992267e-05	13040022457730.74	1.4660722602948652e+27	3839.8106828614377	3883.0701492247535	9.078095172510302	0.9966731954536239
8684.894047884758	1.7995690699942414e-05	13039518245964.227	1.4659963766058954e+27	3839.6618321456745	3882.920191820952	9.077972324509153	0.9966731954536239
8869.679027626988	1.916851047381692e-05	13039003216253.965	1.4659188658461254e+27	3839.5097878292663	3882.767017049716	9.077846835880234	0.9966731954536239
9054.464007369217	2.0391181296611338e-05	13038477370214.482	1.4658397283238947e+27	3839.3545503897903	3882.6106253907187	9.077718706704205	0.9966731954536239
9239.248987111447	2.166473762581373e-05	13037940709494.166	1.4657589643539963e+27	3839.196120314877	3882.4510173337417	9.077587937063472	0.9966731954536239
9424.033966853676	2.2990213665259614e-05	13037393235775.344	1.4656765742576725e+27	3839.0344981021685	3882.288193378613	9.077454527042137	0.9966731954536239
9608.818946595906	2.436864335998894e-05	13036834950773.75	1.4655925583626126e+27	3838.869684259224	3882.122154035128	9.077318476725935	0.9966731954536239
9793.603926338135	2.5801060391105002e-05	13036265856239.47	1.4655069170029514e+27	3838.701679303719	3881.952899823242	9.077179786202395	0.9966731954536239
9978.388906080365	2.7288498170635495e-05	13035685953955.934	1.4654196505192648e+27	3838.5304837632116	3881.78043127284	9.077038455560647	0.9966731954536239
10163.173885822594	2.8831989836395658e-05	13035095245740.51	1.4653307592585696e+27	3838.3560981753244	3881.604748923905	9.076894484891579	0.9966731954536239
10347.958865564824	3.0432568246853556e-05	13034493733444.375	1.4652402435743185e+27	3838.1785230876458	3881.4258533264438	9.076747874287758	0.9966731954536239
10532.743845307054	3.2091265975997535e-05	13033881418952.209	1.4651481038263987e+27	3837.9977590577	3881.2437450404213	9.076598623843402	0.9966731954536239
10717.528825049283	3.380911530820596e-05	13033258304182.785	1.4650543403811282e+27	3837.813806653054	3881.058424635919	9.076446733654487	0.9966731954536239
