R	M	log_10_P0	g_surf_(m/s^2)
29693009.506865732	0.1635932783095402	20.0	12315.738626781878
20931068.60637085	0.20993710055228748	20.416666666666668	31805.632413333544
16320016.12330362	0.26989780615858855	20.833333333333332	67258.54696286892
13406600.335876217	0.3450892678308593	21.25	127429.97959427781
11332741.459516956	0.435943498819249	21.666666666666668	225279.35768216194
9728365.425956747	0.5415840880368467	22.083333333333332	379773.99830996385
8408750.225077925	0.6565824984084991	22.5	616221.3191695776
7273209.018462061	0.7763460616900567	22.916666666666668	973815.6791256537
6275381.248092641	0.8941613792088583	23.333333333333332	1506479.907477352
5392325.445449402	1.0012876928388463	23.75	2284435.5136860874
4602448.227956029	1.0946028053744576	24.166666666666668	3427551.6635358813
3901455.9284717645	1.1727944730255926	24.583333333333336	5109673.802517341
3288765.3048065444	1.2332508768882613	25.0	7559878.519482004
2754040.303549146	1.2711752984695444	25.416666666666668	11109200.268462563
2283498.8716639373	1.2999501153352244	25.833333333333336	16519793.58835837
1879158.7649892748	1.3219197607081659	26.25	24796204.103341725
1545172.000604682	1.3342652482568014	26.666666666666668	36998981.26356082
1266168.6345556707	1.3204840320444207	27.083333333333336	54503011.710097045
1022410.8820395174	1.3104603741576875	27.5	82896451.46989219
818926.436921257	1.3053150139921377	27.916666666666668	128583806.02321036
653051.1350737569	1.3026923207575254	28.333333333333336	201553894.38323662
519290.63370185497	1.3003548388851298	28.75	317707018.1714471
436418.18925395963	1.2437327104866642	29.166666666666668	429793793.02640665
358173.5951971371	1.152381921572246	29.583333333333336	590571243.4992824
283772.2116797335	1.0782308871571706	30.0	878780074.4235286
