R	M	log_10_P0
126975859.11290759	0.2037713184561328	20.0
42143807.21540016	0.22685868243198573	20.416666666666668
24446488.663653016	0.28082866368823645	20.833333333333332
17290295.034599744	0.35296531898201416	21.25
13402278.223796798	0.4408572941554861	21.666666666666668
10923018.479749685	0.5459503205493914	22.083333333333332
9137565.221570453	0.6603589493666036	22.5
7733548.854893585	0.7796193201704468	22.916666666666668
6577193.634685306	0.8973883867001502	23.333333333333332
5586789.473534753	1.002598370541037	23.75
4732738.66491889	1.0960755010870704	24.166666666666668
3992090.3291224623	1.1751672797490054	24.583333333333336
3352986.5282578585	1.2361502440202112	25.0
2797142.827726419	1.2718421300524845	25.416666666666668
2311664.926371633	1.2998438337138682	25.833333333333336
1900693.2849260655	1.3248380967012663	26.25
1561802.6487814847	1.3378925079421404	26.666666666666668
1274959.2920730424	1.318025786125847	27.083333333333336
1024811.2206174107	1.303569172030594	27.5
823117.9265001859	1.3101826734373776	27.916666666666668
658536.5336442261	1.312304177278443	28.333333333333336
525258.5518788444	1.3115230991193385	28.75
439473.9499680228	1.2386496921485135	29.166666666666668
356108.68400756305	1.1291781386090352	29.583333333333336
278158.9146631063	1.054541913614272	30.0
