# r[m]	m[Msun]	rho[g/cm^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
2.175204034019524583e-05	5.854906508868400501e-32	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
2.210583922080855789e-05	6.145270237259584366e-32	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
2.246539267184218821e-05	6.450034040978621301e-32	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
2.283079429189839422e-05	6.769912066281255586e-32	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
2.320213920196920513e-05	7.105653876243276487e-32	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
2.357952407019795287e-05	7.458046207194781778e-32	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
2.396304713704400436e-05	7.827914812262115137e-32	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
2.435280824085658350e-05	8.216126396336804787e-32	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
2.474890884386453382e-05	8.623590647005831503e-32	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
2.515145205858907926e-05	9.051262366202577486e-32	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
2.556054267468566460e-05	9.500143707572681647e-32	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
2.597628718622289556e-05	9.971286524798641872e-32	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
2.639879381940492422e-05	1.046579483638513827e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
2.682817256074474064e-05	1.098482741268104030e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
2.726453518569595325e-05	1.152960049120048050e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
2.770799528774976311e-05	1.210139062660485718e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
2.815866830800570062e-05	1.270153768202525641e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
2.861667156522311445e-05	1.333144796873396657e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
2.908212428636139168e-05	1.399259754152233374e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
2.955514763761725753e-05	1.468653565750755960e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
3.003586475596627318e-05	1.541488840647198019e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
3.052440078121798107e-05	1.617936252124351642e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
3.102088288859210094e-05	1.698174937704470814e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
3.152544032182462278e-05	1.782392918918243498e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
3.203820442681263653e-05	1.870787541891510412e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
3.255930868580579618e-05	1.963565939781997891e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
3.308888875215455213e-05	2.060945518149891688e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
3.362708248562321908e-05	2.163154464399447672e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
3.417402998827743382e-05	2.270432282485457259e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
3.472987364095566601e-05	2.383030354137604501e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
3.529475814033323187e-05	2.501212527917607276e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
3.586883053658989679e-05	2.625255737489755227e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
3.645224027168972688e-05	2.755450650553397785e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
3.704513921828362494e-05	2.892102349958096758e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
3.764768171924495922e-05	3.035531048597563601e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
3.826002462784751417e-05	3.186072839757325841e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
3.888232734859764874e-05	3.344080484674720682e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
3.951475187873029147e-05	3.509924239156467525e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
4.015746285037978351e-05	3.683992721190847833e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
4.081062757343709629e-05	3.866693821587702847e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
4.147441607910328307e-05	4.058455659779779924e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
4.214900116415217494e-05	4.259727587025587020e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
4.283455843591256696e-05	4.470981239364193952e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
4.353126635798207128e-05	4.692711642789468667e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
4.423930629668493633e-05	4.925438373233612566e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
4.495886256828461293e-05	5.169706774077734449e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
4.569012248696514183e-05	5.426089234043006384e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
4.643327641359252969e-05	5.695186528456424574e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
4.718851780526917168e-05	5.977629227034245631e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
4.795604326569482553e-05	6.274079171482163843e-31	2.701258450196066380e+09	1.778279410038922678e+26	7.922191069943447701e+02	1.007955752366000155e+02	5.160907278507753659e+00	9.999999988063679179e-01
