R	M	log_10_P0
11964115.07328035	0.3984351159385112	21.5
10519947.826423766	0.48382953074197343	21.854166666666668
9310185.80576378	0.5786121845204252	22.208333333333332
8258625.959256619	0.6801373801344658	22.5625
7325793.855857564	0.7797278392902934	22.916666666666668
6458905.626646211	0.8789194053394193	23.270833333333332
5689854.901375232	0.97707007314212	23.625
4997173.381192611	1.0665959808789023	23.979166666666668
4374576.375421005	1.142129455780321	24.333333333333332
3806517.597372431	1.2026728796119905	24.6875
3280860.70132983	1.2450993332008389	25.041666666666668
2822196.521645023	1.2874145413070006	25.395833333333332
2419472.5011837855	1.3231370065918764	25.75
2072839.5717964543	1.334119386275177	26.104166666666668
1751416.4927315996	1.3285307105769097	26.458333333333336
1470872.9678038594	1.3329781898333644	26.8125
1233254.9547997585	1.348087282043552	27.166666666666668
1030233.6658304982	1.3557406259309528	27.520833333333336
858254.3937402569	1.356206223168068	27.875
726260.532176288	1.3045882867315668	28.229166666666668
601276.6713735386	1.2407117655297917	28.583333333333336
493702.1626142154	1.1870126735185988	28.9375
406485.62407756795	1.1603501513242376	29.291666666666668
326904.94004073006	1.1588931099847481	29.645833333333336
269839.2065848911	1.1486212525840345	30.0
