R	M	log_10_P0
26523008.83030293	0.42706697506954083	21.5
17879643.57760997	0.5046885927448895	21.854166666666668
13501219.603061972	0.5938033461428893	22.208333333333332
10810284.212938504	0.6906987777770478	22.5625
8955782.988785936	0.7863679935359247	22.916666666666668
7531315.112144059	0.8855063332965648	23.270833333333332
6402620.8629709035	0.9796741361531879	23.625
5471146.975845974	1.0650276960816705	23.979166666666668
4688652.019256713	1.136532013707064	24.333333333333332
4010820.5792597192	1.1940419761705543	24.6875
3422459.3648968814	1.240665540278816	25.041666666666668
2909489.5619030683	1.277669041500937	25.395833333333332
2464533.8016164755	1.3068831397771106	25.75
2091527.3794816912	1.314807486028257	26.104166666666668
1762682.9146146677	1.3200016269834043	26.458333333333336
1474570.8146616921	1.323246823156775	26.8125
1226417.9105492951	1.3293779699926547	27.166666666666668
1017518.6076357284	1.3338999477188982	27.520833333333336
843452.305843248	1.3353867880653951	27.875
717650.9860141637	1.3048304390583128	28.229166666666668
601084.2012482589	1.2582344912247951	28.583333333333336
499506.57618361607	1.2129752003416618	28.9375
410722.01961297373	1.1674373553578121	29.291666666666668
327199.92735352635	1.1478363714659392	29.645833333333336
266330.8959494991	1.1209924371117206	30.0
