xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	2.26009e+24	1.20788e+07	4.64326e+36	1.39557e+02
1.02332e-03	2.10906e+24	1.20788e+07	4.33298e+36	1.39557e+02
1.04719e-03	1.96812e+24	1.20788e+07	4.04342e+36	1.39557e+02
1.07161e-03	1.83659e+24	1.20788e+07	3.77322e+36	1.39557e+02
1.09660e-03	1.71386e+24	1.20788e+07	3.52107e+36	1.39557e+02
1.12218e-03	1.59933e+24	1.20788e+07	3.28578e+36	1.39557e+02
1.14835e-03	1.49245e+24	1.20788e+07	3.06621e+36	1.39557e+02
1.17513e-03	1.39272e+24	1.20788e+07	2.86131e+36	1.39557e+02
1.20254e-03	1.29965e+24	1.20788e+07	2.67010e+36	1.39557e+02
1.23059e-03	1.21280e+24	1.20788e+07	2.49167e+36	1.39557e+02
1.25929e-03	1.13175e+24	1.20788e+07	2.32517e+36	1.39557e+02
1.28866e-03	1.05612e+24	1.20788e+07	2.16979e+36	1.39557e+02
1.31871e-03	9.85542e+23	1.20788e+07	2.02479e+36	1.39557e+02
1.34947e-03	9.19682e+23	1.20788e+07	1.88949e+36	1.39557e+02
1.38094e-03	8.58223e+23	1.20788e+07	1.76323e+36	1.39557e+02
1.41315e-03	8.00871e+23	1.20788e+07	1.64540e+36	1.39557e+02
1.44611e-03	7.47352e+23	1.20788e+07	1.53545e+36	1.39557e+02
1.47983e-03	6.97409e+23	1.20788e+07	1.43285e+36	1.39557e+02
1.51435e-03	6.50804e+23	1.20788e+07	1.33710e+36	1.39557e+02
1.54966e-03	6.07313e+23	1.20788e+07	1.24775e+36	1.39557e+02
1.58581e-03	5.66728e+23	1.20788e+07	1.16437e+36	1.39557e+02
1.62279e-03	5.28856e+23	1.20788e+07	1.08656e+36	1.39557e+02
1.66064e-03	4.93514e+23	1.20788e+07	1.01396e+36	1.39557e+02
1.69937e-03	4.60534e+23	1.20788e+07	9.46204e+35	1.39557e+02
1.73900e-03	4.29759e+23	1.20788e+07	8.82977e+35	1.39557e+02
1.77956e-03	4.01039e+23	1.20788e+07	8.23975e+35	1.39557e+02
1.82106e-03	3.74239e+23	1.20788e+07	7.68916e+35	1.39557e+02
