r[m]	m[Msun]	rho[g/cm^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
2247.855277869157	3.949306961425762e-11	1651056.836622746	5.510084581272188e+21	0.4849340659283996	0.06182948404656291	0.18984325124540938	0.9998620087626672
4495.710555738314	3.159444534671422e-10	1651055.718174583	5.510078804162317e+21	0.48493373615212243	0.061829442206683724	0.18984317614808258	0.9998620087626672
6743.56583360747	1.0663118165916317e-09	1651053.8540960427	5.510069175659546e+21	0.4849331865255056	0.06182937247361643	0.1898430509858743	0.9998620087626672
8991.421111476628	2.5275515434379403e-09	1651051.244389806	5.510055695784833e+21	0.484932417049343	0.0618292748474612	0.18984287575879513	0.9998620087626672
11239.276389345785	4.93661809224065e-09	1651047.889059583	5.510038364567415e+21	0.4849314277247335	0.061829149328356856	0.18984265046685697	0.9998620087626672
13487.131667214942	8.530463352957553e-09	1651043.7881101605	5.510017182044863e+21	0.48493021855309293	0.06182899591648216	0.18984237511007582	0.9998620087626672
15734.9869450841	1.3546036005217535e-08	1651038.9415473884	5.509992148263096e+21	0.48492878953615115	0.06182881461205557	0.18984204968847104	0.9998620087626672
17982.842222953255	2.0220280876279915e-08	1651033.349378166	5.509963263276376e+21	0.4849271406759518	0.06182860541533515	0.1898416742020655	0.9998620087626672
20230.69750082241	2.8790138299007543e-08	1651027.0116104793	5.509930527147314e+21	0.484925271974857	0.061828368326619206	0.18984124865088642	0.9998620087626672
22478.552778691566	3.9492543469855884e-08	1651019.9282533533	5.509893939946865e+21	0.4849231834355386	0.0618281033462451	0.18984077303496338	0.9998620087626672
24726.408056560722	5.2564425806880555e-08	1651012.0993168945	5.509853501754335e+21	0.4849208750609863	0.06182781047459041	0.1898402473543305	0.9998620087626672
26974.263334429877	6.824270830776522e-08	1651003.5248122497	5.509809212657374e+21	0.4849183468545014	0.061827489712072047	0.18983967160902446	0.9998620087626672
29222.118612299033	8.676430690787255e-08	1650994.2047516534	5.509761072751981e+21	0.4849155988197016	0.0618271410591468	0.18983904579908617	0.9998620087626672
31469.97389016819	1.0836612983832035e-07	1650984.1391483776	5.509709082142497e+21	0.48491263096051723	0.06182676451631099	0.18983836992455955	0.9998620087626672
33717.829168037344	1.3328507698408495e-07	1650973.3280167778	5.509653240941609e+21	0.4849094432811941	0.06182636008410082	0.18983764398549222	0.9998620087626672
35965.6844459065	1.6175803924213453e-07	1650961.7713722773	5.509593549270353e+21	0.4849060357862976	0.061825927763092814	0.1898368679819366	0.9998620087626672
38213.53972377566	1.940218978795944e-07	1650949.4692313224	5.509530007258107e+21	0.4849024084806953	0.06182546755390163	0.18983604191394587	0.9998620087626672
40461.39500164482	2.3031352389194668e-07	1650936.4216114653	5.50946261504259e+21	0.4848985613695806	0.0618249794571831	0.18983516578157922	0.9998620087626672
42709.25027951398	2.708697773612664e-07	1650922.6285313028	5.509391372769872e+21	0.48489449445846056	0.06182446347363259	0.18983423958489928	0.9998620087626672
44957.10555738314	3.159275068144968e-07	1650908.0900105038	5.50931628059436e+21	0.48489020775315017	0.06182391960398451	0.18983326332397074	0.9998620087626672
47204.9608352523	3.6572354858176507e-07	1650892.8060697739	5.509237338678806e+21	0.4848857012597798	0.06182334784901293	0.18983223699886204	0.9998620087626672
49452.81611312146	4.204947261547431e-07	1650876.7767309053	5.509154547194303e+21	0.48488097498480115	0.06182274820953265	0.18983116060964672	0.9998620087626672
51700.67139099062	4.80477849545052e-07	1650860.0020167443	5.509067906320286e+21	0.4848760289349721	0.061822120686397045	0.18983003415639998	0.9998620087626672
53948.52666885978	5.459097146427159e-07	1650842.4819512006	5.508977416244532e+21	0.4848708631173689	0.061821465280499616	0.18982885763920154	0.9998620087626672
56196.381946728936	6.17027102574666e-07	1650824.216559255	5.508883077163153e+21	0.48486547753938597	0.061820781992774194	0.18982763105813544	0.9998620087626672
58444.237224598095	6.940667790632969e-07	1650805.205866933	5.508784889280602e+21	0.484859872208724	0.06182007082419326	0.1898263544132875	0.9998620087626672
60692.092502467254	7.772654937850781e-07	1650785.449901325	5.508682852809673e+21	0.4848540471333989	0.061819331775769086	0.1898250277047472	0.9998620087626672
62939.94778033641	8.668599797292221e-07	1650764.9486905984	5.508576967971497e+21	0.48484800232174935	0.061818564848554566	0.18982365093260958	0.9998620087626672
65187.80305820557	9.63086952556413e-07	1650743.7022639825	5.50846723499554e+21	0.48484173778242173	0.06181777004364162	0.18982222409697166	0.9998620087626672
67435.65833607473	1.066183109957595e-06	1650721.7106517374	5.508353654119603e+21	0.4848352535243758	0.061816947362161694	0.18982074719793385	0.9998620087626672
69683.51361394388	1.1763851310128275e-06	1650698.9738852058	5.508236225589824e+21	0.48482854955688526	0.06181609680528591	0.1898192202356	0.9998620087626672
71931.36889181304	1.2939296755502053e-06	1650675.4919968175	5.508114949660675e+21	0.48482162588954486	0.06181521837422582	0.18981764321007902	0.9998620087626672
74179.22416968219	1.419053383504846e-06	1650651.265020021	5.507989826594958e+21	0.4848144825322568	0.06181431207023198	0.1898160161214819	0.9998620087626672
76427.07944755134	1.5519928742779495e-06	1650626.292989348	5.50786085666381e+21	0.48480711949523697	0.061813377894594373	0.18981433896992306	0.9998620087626672
78674.93472542049	1.692984746095933e-06	1650600.5759403836	5.507728040146698e+21	0.48479953678902077	0.061812415848643464	0.1898126117555216	0.9998620087626672
80922.79000328964	1.8422655753696355e-06	1650574.1139097877	5.507591377331418e+21	0.48479173442445267	0.061811425933748616	0.18981083447839914	0.9998620087626672
83170.6452811588	2.0000719160536073e-06	1650546.906935261	5.507450868514096e+21	0.48478371241269347	0.06181040815131935	0.1898090071386812	0.9998620087626672
85418.50055902795	2.166640299005474e-06	1650518.9550555814	5.507306513999183e+21	0.48477547076521754	0.06180936250280457	0.18980712973649688	0.9998620087626672
87666.3558368971	2.3422072313453826e-06	1650490.258310584	5.507158314099462e+21	0.4847670094938127	0.0618082889896928	0.18980520227197858	0.9998620087626672
89914.21111476625	2.527009195815539e-06	1650460.8167411662	5.507006269136038e+21	0.48475832861058304	0.06180718761351268	0.18980322474526282	0.9998620087626672
92162.0663926354	2.721282650139825e-06	1650430.6303892736	5.506850379438337e+21	0.4847494281279432	0.06180605837583183	0.18980119715648883	0.9998620087626672
94409.92167050455	2.9252640263835055e-06	1650399.6992979418	5.506690645344111e+21	0.4847403080586255	0.06180490127825814	0.18979911950580028	0.9998620087626672
96657.7769483737	3.1391897303130314e-06	1650368.0235112256	5.506527067199434e+21	0.4847309684156726	0.06180371632243865	0.18979699179334358	0.9998620087626672
98905.63222624286	3.3632961407559303e-06	1650335.6030742652	5.5063596453587e+21	0.48472140921243906	0.061802503510059725	0.18979481401926815	0.9998620087626672
101153.48750411201	3.5978196089608e-06	1650302.4380332734	5.506188380184621e+21	0.4847116304626014	0.061801262842848564	0.18979258618372888	0.9998620087626672
103401.34278198116	3.842996457957395e-06	1650268.5284354994	5.506013272048226e+21	0.4847016321801453	0.06179999432257117	0.1897903082868831	0.9998620087626672
105649.19805985031	4.099062981916812e-06	1650233.8743292529	5.50583432132886e+21	0.48469141437936464	0.061798697951032606	0.18978798032889044	0.9998620087626672
