# r[m]	m[Msun]	rho[kg/m^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
2.560550427970470415e-05	1.365960716025554211e-31	3.863530840838614941e+09	2.872984833353680483e+26	1.133884220219742019e+03	1.441238973952457627e+02	5.875618121105039116e+00	9.999999976340994134e-01
2.602198009576682015e-05	1.433703120748892226e-31	3.863530840838614941e+09	2.872984833353680483e+26	1.133884220219742019e+03	1.441238973952457627e+02	5.875618121105039116e+00	9.999999976340994134e-01
2.644522992820720947e-05	1.504805090168244324e-31	3.863530840838614941e+09	2.872984833353680483e+26	1.133884220219742019e+03	1.441238973952457627e+02	5.875618121105039116e+00	9.999999976340994134e-01
2.687536395700775694e-05	1.579433235950144648e-31	3.863530840838614941e+09	2.872984833353680483e+26	1.133884220219742019e+03	1.441238973952457627e+02	5.875618121105039116e+00	9.999999976340994134e-01
2.731249415423776764e-05	1.657762432571949321e-31	3.863530840838614941e+09	2.872984833353680483e+26	1.133884220219742019e+03	1.441238973952457627e+02	5.875618121105039116e+00	9.999999976340994134e-01
2.775673431320210545e-05	1.739976227101260502e-31	3.863530840838614941e+09	2.872984833353680483e+26	1.133884220219742019e+03	1.441238973952457627e+02	5.875618121105039116e+00	9.999999976340994134e-01
2.820820007806395442e-05	1.826267269297730462e-31	3.863530840838614941e+09	2.872984833353680483e+26	1.133884220219742019e+03	1.441238973952457627e+02	5.875618121105039116e+00	9.999999976340994134e-01
2.866700897394915926e-05	1.916837763044959703e-31	3.863530840838614941e+09	2.872984833353680483e+26	1.133884220219742019e+03	1.441238973952457627e+02	5.875618121105039116e+00	9.999999976340994134e-01
2.913328043754017779e-05	2.011899940170355593e-31	3.863530840838614941e+09	2.872984833353680483e+26	1.133884220219742019e+03	1.441238973952457627e+02	5.875618121105039116e+00	9.999999976340994134e-01
2.960713584816796691e-05	2.111676557763310658e-31	3.863530840838614941e+09	2.872984833353680483e+26	1.133884220219742019e+03	1.441238973952457627e+02	5.875618121105039116e+00	9.999999976340994134e-01
3.008869855940897120e-05	2.216401420156873175e-31	3.863530840838614941e+09	2.872984833353680483e+26	1.133884220219742019e+03	1.441238973952457627e+02	5.875618121105039116e+00	9.999999976340994134e-01
3.057809393119664002e-05	2.326319926796297956e-31	3.863530840838614941e+09	2.872984833353680483e+26	1.133884220219742019e+03	1.441238973952457627e+02	5.875618121105039116e+00	9.999999976340994134e-01
3.107544936245495743e-05	2.441689647278108502e-31	3.863530840838614941e+09	2.872984833353680483e+26	1.133884220219742019e+03	1.441238973952457627e+02	5.875618121105039116e+00	9.999999976340994134e-01
3.158089432426272299e-05	2.562780924907197263e-31	3.863530840838614941e+09	2.872984833353680483e+26	1.133884220219742019e+03	1.441238973952457627e+02	5.875618121105039116e+00	9.999999976340994134e-01
