xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	1.69648e+24	1.20788e+07	5.41364e+36	1.39557e+02
1.02332e-03	1.58311e+24	1.20788e+07	5.05187e+36	1.39557e+02
1.04719e-03	1.47732e+24	1.20788e+07	4.71427e+36	1.39557e+02
1.07161e-03	1.37859e+24	1.20788e+07	4.39924e+36	1.39557e+02
1.09660e-03	1.28647e+24	1.20788e+07	4.10526e+36	1.39557e+02
1.12218e-03	1.20050e+24	1.20788e+07	3.83093e+36	1.39557e+02
1.14835e-03	1.12027e+24	1.20788e+07	3.57492e+36	1.39557e+02
1.17513e-03	1.04541e+24	1.20788e+07	3.33603e+36	1.39557e+02
1.20254e-03	9.75547e+23	1.20788e+07	3.11310e+36	1.39557e+02
1.23059e-03	9.10355e+23	1.20788e+07	2.90507e+36	1.39557e+02
1.25929e-03	8.49519e+23	1.20788e+07	2.71094e+36	1.39557e+02
1.28866e-03	7.92749e+23	1.20788e+07	2.52978e+36	1.39557e+02
1.31871e-03	7.39773e+23	1.20788e+07	2.36073e+36	1.39557e+02
1.34947e-03	6.90336e+23	1.20788e+07	2.20297e+36	1.39557e+02
1.38094e-03	6.44204e+23	1.20788e+07	2.05576e+36	1.39557e+02
1.41315e-03	6.01154e+23	1.20788e+07	1.91839e+36	1.39557e+02
1.44611e-03	5.60981e+23	1.20788e+07	1.79019e+36	1.39557e+02
1.47983e-03	5.23493e+23	1.20788e+07	1.67056e+36	1.39557e+02
1.51435e-03	4.88509e+23	1.20788e+07	1.55893e+36	1.39557e+02
1.54966e-03	4.55864e+23	1.20788e+07	1.45476e+36	1.39557e+02
1.58581e-03	4.25400e+23	1.20788e+07	1.35755e+36	1.39557e+02
1.62279e-03	3.96972e+23	1.20788e+07	1.26683e+36	1.39557e+02
1.66064e-03	3.70444e+23	1.20788e+07	1.18218e+36	1.39557e+02
1.69937e-03	3.45689e+23	1.20788e+07	1.10318e+36	1.39557e+02
1.73900e-03	3.22588e+23	1.20788e+07	1.02946e+36	1.39557e+02
