x	chi	dchidx	s0
0.0004837330461863519	0.0	0.6988275785546576	0.6988275785546576
0.020112505254148944	0.013717104156858072	0.6988241260676434	0.6988275785546576
0.03974127746211153	0.027434076453342414	0.6988141443619726	0.6988275785546576
0.059370049670074115	0.0411507887579174	0.6987976350978268	0.6988275785546576
0.07899882187803671	0.054867112944107455	0.6987745984408242	0.6988275785546576
0.0986275940859993	0.06858292088671766	0.6987450344634935	0.6988275785546576
0.11825636629396188	0.08229808446183376	0.6987089431452733	0.6988275785546576
0.13788513850192446	0.09601247546807533	0.6986663243999104	0.6988275785546576
0.1575139107098871	0.10972596524784142	0.6986171782741433	0.6988275785546576
0.17714268291784968	0.12343842566435664	0.6985615046941213	0.6988275785546576
0.1967714551258123	0.13714972869211528	0.6984993035408137	0.6988275785546576
0.21640022733377487	0.15085974629604146	0.6984305746845161	0.6988275785546576
0.23602899954173742	0.1645683504314891	0.6983553179848508	0.6988275785546576
0.2556577717497	0.17827541304424196	0.6982735332907669	0.6988275785546576
0.2752865439576626	0.1919808060705137	0.6981852204405395	0.6988275785546576
0.2949153161656252	0.2056844014369478	0.6980903792617709	0.6988275785546576
0.3145440883735878	0.21938607106061744	0.6979890095713895	0.6988275785546576
0.3341728605815504	0.23308568684902592	0.6978811111756505	0.6988275785546576
0.353801632789513	0.24678312070010605	0.6977666838701359	0.6988275785546576
0.3734304049974756	0.2604782445022207	0.6976457274397536	0.6988275785546576
0.3930591772054382	0.2741709301341625	0.6975182416587387	0.6988275785546576
0.41268794941340076	0.287861049465154	0.6973842262906526	0.6988275785546576
0.43231672162136336	0.30154847435484744	0.6972436810883834	0.6988275785546576
0.451945493829326	0.3152330766533249	0.6970966057941456	0.6988275785546576
0.47157426603728847	0.32891472820109846	0.6969430001394805	0.6988275785546576
0.4912030382452511	0.3425933008291101	0.6967828638452558	0.6988275785546576
0.5108318104532137	0.35626866635873133	0.6966161966216657	0.6988275785546576
0.5304605826611762	0.36994069660176376	0.6964429981682313	0.6988275785546576
0.5500893548691389	0.38360926336043843	0.6962632681737999	0.6988275785546576
0.5697181270771015	0.39727423842741694	0.6960770063165457	0.6988275785546576
0.5893468992850641	0.41093549358578996	0.6958842122639692	0.6988275785546576
0.6089756714930267	0.4245929006090787	0.6956848856728977	0.6988275785546576
0.6286044437009892	0.4382463312612336	0.6954790261894848	0.6988275785546576
0.6482332159089517	0.45189565729663517	0.6952666334492108	0.6988275785546576
0.6678619881169143	0.465540750460094	0.6950477070768829	0.6988275785546576
0.6874907603248769	0.47918148248685	0.6948222466866344	0.6988275785546576
0.7071195325328395	0.4928177251025736	0.6945902518819254	0.6988275785546576
0.7267483047408021	0.5064493500233644	0.6943517222555424	0.6988275785546576
0.7463770769487648	0.5200762289557521	0.6941066573895988	0.6988275785546576
0.7660058491567273	0.5336982335966964	0.6938550568555343	0.6988275785546576
0.78563462136469	0.5473152356335867	0.6935969202141151	0.6988275785546576
0.8052633935726524	0.5609271067442421	0.6933322470154344	0.6988275785546576
0.8248921657806151	0.5745337185969118	0.6930610367989114	0.6988275785546576
0.8445209379885776	0.5881349428502749	0.6927832890932925	0.6988275785546576
0.8641497101965403	0.6017306511534396	0.69249900341665	0.6988275785546576
0.8837784824045029	0.6153207151459448	0.6922081792763833	0.6988275785546576
0.9034072546124655	0.6289050064577593	0.6919108161692183	0.6988275785546576
0.9230360268204281	0.6424833967092805	0.6916069135812072	0.6988275785546576
0.9426647990283905	0.6560557575113373	0.691296470987729	0.6988275785546576
0.9622935712363532	0.6696219604651872	0.6909794878534891	0.6988275785546576
0.9819223434443157	0.6831818771625181	0.6906559636325196	0.6988275785546576
1.0015511156522785	0.6967353791854477	0.6903258977681793	0.6988275785546576
1.021179887860241	0.7102823381065234	0.6899892896931533	0.6988275785546576
1.0408086600682036	0.7238226254887226	0.6896461388294536	0.6988275785546576
1.060437432276166	0.7373561128854519	0.6892964445884183	0.6988275785546576
1.0800662044841287	0.7508826718405489	0.6889402063707125	0.6988275785546576
1.0996949766920914	0.7644021738882801	0.6885774235663277	0.6988275785546576
1.119323748900054	0.7779144905533422	0.688208095554582	0.6988275785546576
1.1389525211080165	0.7914194933508616	0.6878322217041201	0.6988275785546576
1.1585812933159791	0.8049170537863947	0.6874498013729131	0.6988275785546576
1.1782100655239416	0.8184070433559275	0.6870608339082591	0.6988275785546576
1.1978388377319042	0.8318893335458764	0.6866653186467822	0.6988275785546576
1.217467609939867	0.8453637958330867	0.6862632549144335	0.6988275785546576
1.2370963821478296	0.8588303016848344	0.6858546420264905	0.6988275785546576
1.256725154355792	0.8722887225588248	0.6854394792875573	0.6988275785546576
1.2763539265637547	0.8857389299031936	0.6850177659915647	0.6988275785546576
1.2959826987717171	0.8991813098185634	0.684589507167823	0.6988275785546576
1.31561147097968	0.9126188430700758	0.6841541373258694	0.6988275785546576
1.3352402431876425	0.926051017607744	0.6837101977786328	0.6988275785546576
1.354869015395605	0.9394766893777275	0.6832564074330175	0.6988275785546576
1.3744977876035676	0.9528948045356567	0.6827917560108335	0.6988275785546576
1.3941265598115302	0.966304399446633	0.6823155040487964	0.6988275785546576
1.4137553320194929	0.9797046006852282	0.6818271828985273	0.6988275785546576
1.4333841042274553	0.9930946250354856	0.6813265947265533	0.6988275785546576
1.453012876435418	1.006473779490919	0.6808138125143071	0.6988275785546576
1.4726416486433807	1.0198414612545141	0.6802891800581268	0.6988275785546576
1.492270420851343	1.033197157738726	0.6797533119692564	0.6988275785546576
1.5118991930593058	1.046540446565482	0.6792070936738456	0.6988275785546576
