x	chi	dchidx	s0
0.0002234531509529288	0.0	0.034036016548561254	0.034036016548561254
0.01985485444876636	0.0006681511973940409	0.03403246458101337	0.034036016548561254
0.03948625574657979	0.0013361644866848983	0.03402196680254139	0.034036016548561254
0.05911765704439322	0.0020039035118733124	0.03400452321315398	0.034036016548561254
0.07874905834220665	0.0026712319169584307	0.03398013381276529	0.034036016548561254
0.09838045964002007	0.0033380133459359	0.03394879860125372	0.034036016548561254
0.11801186093783352	0.004004111442797867	0.03391051757846192	0.034036016548561254
0.13764326223564693	0.004669389851532971	0.03386529074419676	0.034036016548561254
0.15727466353346037	0.005333712216125691	0.03381311809835963	0.034036016548561254
0.17690606483127383	0.005996942180540858	0.033753999650354125	0.034036016548561254
0.19653746612908723	0.006658943388857777	0.03368793540458099	0.034036016548561254
0.21616886742690067	0.007319579485185319	0.03361492535892415	0.034036016548561254
0.2358002687247141	0.0079787141136081	0.033534969511301	0.034036016548561254
0.25543167002252753	0.00863621091818649	0.03344806785966243	0.034036016548561254
0.27506307132034097	0.009291933542956609	0.033354220401992825	0.034036016548561254
0.29469447261815435	0.009945745631930323	0.03325342713631005	0.034036016548561254
0.31432587391596783	0.010597510829095255	0.033145688060665465	0.034036016548561254
0.33395727521378127	0.011247092778414774	0.03303100317314393	0.034036016548561254
0.35358867651159476	0.011894355123827999	0.03290937247186378	0.034036016548561254
0.37322007780940814	0.012539161509249795	0.032780795954976856	0.034036016548561254
0.39285147910722157	0.013181375578570784	0.032645273620668463	0.034036016548561254
0.41248288040503506	0.013820860975657337	0.03250280546715742	0.034036016548561254
0.43211428170284844	0.014457481344351573	0.032353391492696025	0.034036016548561254
0.45174568300066187	0.015091100328471357	0.032197031695570075	0.034036016548561254
0.47137708429847536	0.01572158157181032	0.032033726074098844	0.034036016548561254
0.49100848559628874	0.01634878871813782	0.031863474626635115	0.034036016548561254
0.5106398868941021	0.01697258541119898	0.03168627735156514	0.034036016548561254
0.5302712881919156	0.017592835294714674	0.03150213424730866	0.034036016548561254
0.5499026894897291	0.018209402012381522	0.03131104531231894	0.034036016548561254
0.5695340907875425	0.018822149207871886	0.03111301054508269	0.034036016548561254
0.5891654920853558	0.019430940524833896	0.030908029944120143	0.034036016548561254
0.6087968933831693	0.020035639606891417	0.030696103507985007	0.034036016548561254
0.6284282946809827	0.020636110097644073	0.030477231235264485	0.034036016548561254
0.6480596959787962	0.021232215640667226	0.030251413124579265	0.034036016548561254
0.6676910972766096	0.02182381987951201	0.03001864917458353	0.034036016548561254
0.687322498574423	0.02241078645770528	0.029778939383964954	0.034036016548561254
0.7069538998722366	0.022992979018749672	0.02953228375144469	0.034036016548561254
0.7265853011700499	0.023570261206123544	0.029278682275777394	0.034036016548561254
0.7462167024678633	0.024142496663281027	0.029018134955751215	0.034036016548561254
0.7658481037656767	0.02470954903365198	0.028750641790187773	0.034036016548561254
0.7854795050634902	0.025271281960642034	0.028476202777942192	0.034036016548561254
0.8051109063613036	0.02582755908763256	0.028194817917903084	0.034036016548561254
0.8247423076591172	0.026378244057980674	0.027906487208992553	0.034036016548561254
0.8443737089569305	0.026923200515019254	0.02761121065016619	0.034036016548561254
0.8640051102547439	0.027462292102056914	0.02730898824041307	0.034036016548561254
0.8836365115525573	0.027995382462378017	0.026999819978755772	0.034036016548561254
0.9032679128503708	0.028522335239242715	0.02668370586425035	0.034036016548561254
0.9228993141481842	0.02904301407588684	0.026360645895986367	0.034036016548561254
0.9425307154459978	0.029557282615522054	0.02603064007308685	0.034036016548561254
0.9621621167438111	0.030065004501335695	0.02569368839470834	0.034036016548561254
0.9817935180416245	0.0305660433764909	0.025349790860040855	0.034036016548561254
