R	M	log_10_P0
34684127.846271664	0.1682200115862303	20.0
23015853.39874804	0.2127347596487965	20.416666666666668
17355085.45645988	0.2719152902125995	20.833333333333332
13979453.00357066	0.346778986928363	21.25
11654553.118184997	0.4363386106672943	21.666666666666668
9927289.05072785	0.5424815705437641	22.083333333333332
8538086.56512906	0.6575954049752466	22.5
7359021.496681875	0.7773796773396927	22.916666666666668
6336697.534307855	0.8955443041482865	23.333333333333332
5428787.450715405	1.001070320298043	23.75
4627522.991296051	1.0948115556621834	24.166666666666668
3921086.4207785977	1.174123980357248	24.583333333333336
3305086.7207112983	1.2352893290809779	25.0
2764288.4561507353	1.271141641720233	25.416666666666668
2289388.1376482737	1.29928098411222	25.833333333333336
1885901.8974947345	1.3243863939698302	26.25
1551824.259875403	1.3375312412198344	26.666666666666668
1268052.3468808217	1.3177293795421319	27.083333333333336
1020277.2477480567	1.3033469996224347	27.5
820172.5554447223	1.310007325294043	27.916666666666668
656708.0674540697	1.3121674108270547	28.333333333333336
524032.26732192875	1.3114154831546363	28.75
438571.1115752314	1.2385615598693624	29.166666666666668
355459.7119194112	1.1291108734608453	29.583333333333336
277757.9648762044	1.0544905801454798	30.0
