R	M	log_10_P0
14488560.936947526	0.15214938067431097	20.0
13244891.715743797	0.20141355366671998	20.416666666666668
12051034.8981145	0.26341886323289465	20.833333333333332
10911919.363658486	0.34010976202834614	21.25
9806098.34705515	0.4309563134855667	21.666666666666668
8781533.424252948	0.5379957695982059	22.083333333333332
7807383.446883962	0.6537859542452747	22.5
6885047.902028511	0.7741354250020633	22.916666666666668
6023303.182541206	0.892773152563358	23.333333333333332
5218696.848944624	0.9987131252006514	23.75
4485432.665702591	1.0928234484543877	24.166666666666668
3824604.639440758	1.1724625751646993	24.583333333333336
3239091.4303138154	1.2339025654226456	25.0
2718774.6019495586	1.2700049160740614	25.416666666666668
2258405.4774698084	1.2983664379653377	25.833333333333336
1865019.9387681496	1.3236510611050984	26.25
1537595.8164352495	1.3368997478317246	26.666666666666668
1258319.8332008745	1.317256583995341	27.083333333333336
1013876.3448736744	1.3029800306767654	27.5
816094.3493679266	1.3097148743264044	27.916666666666668
654013.485700155	1.3119367124219332	28.333333333333336
522315.46894224687	1.3112349815596258	28.75
437251.5785396132	1.2384157550583876	29.166666666666668
354515.75251846306	1.1290001041072573	29.583333333333336
277156.54019585147	1.0544059329561528	30.0
