x	chi	dchidx	s0
6.955091992104432e-06	0.0	1.0	1
0.0007094193831946519	0.0007024642903050391	0.9999999962170631	1
0.0014118836743971994	0.0014049285753724768	0.9999999850928653	1
0.0021143479655997472	0.0021073928500483794	0.9999999666309316	1
0.002816812256802295	0.0028098571091782895	0.9999999408315581	1
0.003519276548004842	0.0035123213476079287	0.9999999076947591	1
0.00422174083920739	0.004214785560183027	0.9999998672205469	1
0.004924205130409937	0.004917249741749315	0.9999998194089325	1
0.005626669421612485	0.005619713887152529	0.9999997642599243	1
0.0063291337128150325	0.006322177991238408	0.9999997017735297	1
0.00703159800401758	0.007024642048852696	0.9999996319497537	1
0.007734062295220127	0.007727106054841142	0.9999995547885997	1
0.008436526586422676	0.008429570004049496	0.9999994702900694	1
0.009138990877625222	0.009132033891323513	0.9999993784541624	1
0.00984145516882777	0.009834497711508954	0.9999992792808768	1
0.010543919460030316	0.010536961459451575	0.9999991727702087	1
0.011246383751232865	0.011239425129997135	0.9999990589221529	1
0.01194884804243541	0.0119418887179912	0.9999989377367129	1
0.012651312333637959	0.012644352218279488	0.99999880921389	1
0.013353776624840507	0.01334681562570777	0.9999986733536835	1
0.014056240916043053	0.014049278935121822	0.999998530156093	1
0.014758705207245601	0.014751742141367413	0.9999983796211177	1
0.01546116949844815	0.01545420523929031	0.9999982217487571	1
0.016163633789650696	0.016156668223736285	0.9999980565390102	1
0.016866098080853244	0.016859131089551106	0.9999978839918766	1
0.017568562372055792	0.01756159383158053	0.9999977041073553	1
0.01827102666325834	0.018264056444670322	0.9999975168854457	1
0.018973490954460888	0.01896651892366625	0.9999973223261467	1
0.019675955245663436	0.019668981263414063	0.9999971204294575	1
0.020378419536865984	0.02037144345875953	0.9999969111953775	1
0.02108088382806853	0.0210739055045484	0.9999966946239053	1
0.021783348119271077	0.021776367395626432	0.9999964707150402	1
0.022485812410473625	0.022478829126839378	0.999996239468781	1
0.023188276701676173	0.02318129069303299	0.9999960008851269	1
0.02389074099287872	0.023883752089053016	0.9999957549640766	1
0.024593205284081265	0.024586213309745208	0.999995501705629	1
0.025295669575283813	0.025288674349955315	0.999995241109783	1
0.02599813386648636	0.025991135204529073	0.9999949731765374	1
0.02670059815768891	0.026693595868312242	0.999994697905891	1
0.027403062448891458	0.02739605633615055	0.9999944152978426	1
