x	chi	dchidx	s0
1.5949733898963983e-05	0.0	1.0	1
0.0016268728576943258	0.0016109231129528719	0.9999999800971774	1
0.0032377959814896876	0.0032218461627446177	0.99999992159428	1
0.00484871910528505	0.004832769087211535	0.9999998245031698	1
0.0064596422290804124	0.006443691824191444	0.9999996888244954	1
0.008070565352875774	0.008054614311522747	0.9999995145586497	1
0.009681488476671137	0.009665536487044445	0.9999993017057692	1
0.011292411600466498	0.011276458288596	0.9999990502657403	1
0.01290333472426186	0.0128873796540127	0.9999987602385203	1
0.01451425784805722	0.014498300521132056	0.9999984316241656	1
0.016125180971852584	0.016109220827793973	0.9999980644226688	1
0.017736104095647943	0.01772014051183829	0.9999976586340222	1
0.01934702721944331	0.019331059511104788	0.9999972142582166	1
0.02095795034323867	0.020941977763433154	0.9999967312952422	1
0.02256887346703403	0.02255289520666304	0.999996209745088	1
0.024179796590829392	0.024163811778634012	0.999995649607742	1
0.025790719714624752	0.025774727417185575	0.9999950508831914	1
0.027401642838420115	0.02738564206015716	0.9999944135714224	1
0.029012565962215478	0.028996555645388146	0.9999937376724202	1
0.030623489086010838	0.030607468110717826	0.999993023186169	1
0.0322344122098062	0.03221837939398542	0.999992270112652	1
0.03384533533360156	0.033829289433030124	0.9999914784518517	1
0.03545625845739692	0.03544019816569101	0.9999906482037492	1
0.037067181581192286	0.037051105529807137	0.999989779368325	1
0.03867810470498765	0.038662011463217454	0.9999888719455585	1
0.04028902782878301	0.04027291590376086	0.9999879259354281	1
0.041899950952578376	0.041883818789276175	0.9999869413379112	1
0.04351087407637374	0.04349472005760219	0.9999859181529844	1
0.045121797200169095	0.04510561964657757	0.9999848563806232	1
0.04673272032396446	0.04671651749404096	0.9999837560208021	1
0.04834364344775982	0.048327413537830904	0.9999826170734949	1
0.049954566571555184	0.04993830771578592	0.999981439538674	1
0.05156548969535055	0.05154919996574443	0.9999802234163111	1
0.0531764128191459	0.053160090225544784	0.999978968706377	1
0.054787335942941266	0.054770978433025266	0.9999776754088414	1
0.05639825906673663	0.05638186452602413	0.9999763435236729	1
0.05800918219053199	0.05799274844237949	0.9999749730508396	1
0.059620105314327355	0.05960363011992949	0.9999735639903081	1
0.06123102843812271	0.061214509496512096	0.9999721163420443	1
0.06284195156191807	0.06282538650996532	0.9999706301060132	1
0.06445287468571344	0.064436261098127	0.9999691052821785	1
0.0660637978095088	0.06604713319883497	0.9999675418705034	1
0.06767472093330416	0.067658002749927	0.9999659398709497	1
0.06928564405709953	0.06926886968924079	0.9999642992834786	1
0.07089656718089489	0.07087973395461392	0.9999626201080501	1
0.07250749030469025	0.07249059548388395	0.9999609023446233	1
0.0741184134284856	0.0741014542148884	0.9999591459931563	1
0.07572933655228097	0.07571231008546464	0.9999573510536062	1
0.07734025967607634	0.07732316303345006	0.9999555175259293	1
0.0789511827998717	0.07893401299668192	0.9999536454100807	1
0.08056210592366707	0.08054485991299742	0.9999517347060148	1
0.08217302904746243	0.08215570372023373	0.9999497854136848	1
0.08378395217125778	0.08376654435622795	0.9999477975330432	1
0.08539487529505314	0.08537738175881705	0.999945771064041	1
0.0870057984188485	0.086988215865838	0.999943706006629	1
0.08861672154264387	0.0885990466151277	0.9999416023607564	1
0.09022764466643923	0.09020987394452291	0.9999394601263716	1
0.0918385677902346	0.09182069779186042	0.9999372793034221	1
