R	M	log_10_P0	g_surf_(m/s^2)
10130437.97827832	0.39232377943936386	21.5	253716.67486468962
9260968.269102843	0.47749211930711744	21.854166666666668	369485.8175495988
8427385.866627006	0.5713710353668502	22.208333333333332	533895.1557223566
7621096.377468029	0.671002104586479	22.5625	766631.2395403094
6850925.432701064	0.7733913952526562	22.916666666666668	1093368.3798727281
6121068.8560852315	0.8743289344173635	23.270833333333332	1548272.985737333
5436846.586530676	0.9684254782284951	23.625	2173471.6324545234
4795874.950976038	1.0524279375872958	23.979166666666668	3035187.6624174863
4202890.774018406	1.126113978404845	24.333333333333332	4228173.1432822365
3661248.338296767	1.1884245028391653	24.6875	5879049.141987805
3176136.689733365	1.2364610059153878	25.041666666666668	8126299.528088102
2738244.84177963	1.2685130163663922	25.395833333333332	11214144.141597072
2342477.9957200554	1.2939255489412644	25.75	15626420.45015196
1992060.0159957528	1.3142356988353705	26.104166666666668	21939750.843623277
1685610.3467327703	1.330073913406507	26.458333333333336	30999763.11940273
1433459.458418728	1.329030556288463	26.8125	42813774.781273775
1206461.1327371318	1.3176286820314194	27.166666666666668	59892637.413144425
1005745.4056035342	1.3097796913997044	27.520833333333336	85616728.6737799
833717.5993884584	1.30541140489385	27.875	124081344.59429842
688650.4094680609	1.3030319157194719	28.229166666666668	181356688.02775544
567401.929324325	1.3012013445561745	28.583333333333336	266453372.4386776
474980.8850453034	1.288011816644026	28.9375	375911024.394628
412249.8999700053	1.2153589429109313	29.291666666666668	470538404.1145359
345725.13059713354	1.1398843199577133	29.645833333333336	626842781.5679351
283220.9057227433	1.078155826493068	30.0	882124388.2705301
