R	M	log_10_P0
12119852.032033946	0.41020274908593807	21.5
10628774.87290405	0.4952055544096034	21.854166666666668
9386320.502773521	0.5887786863890025	22.208333333333332
8298664.0489341635	0.6892103972997381	22.5625
7342800.163022948	0.7899468231537178	22.916666666666668
6476686.509307316	0.8896262924121461	23.270833333333332
5693631.144880375	0.9853143298681624	23.625
4985945.580304037	1.0723788436421169	23.979166666666668
4356181.489556441	1.1353230790702118	24.333333333333332
3770634.354094777	1.1953974251476085	24.6875
3251360.979753361	1.2438416360581839	25.041666666666668
2792124.278111151	1.2826784441561252	25.395833333333332
2396409.63088359	1.2959117571528571	25.75
2038176.7027028697	1.303980733877493	26.104166666666668
1717361.1720395985	1.3109190474399848	26.458333333333336
1437592.3460833647	1.3209092210423754	26.8125
1220874.3611570275	1.3195564135804216	27.166666666666668
1046559.1726484742	1.264861613731476	27.520833333333336
869189.2694839932	1.2221628883493676	27.875
706322.6358008423	1.2001097914174332	28.229166666666668
567594.3994496047	1.2067675948819307	28.583333333333336
465415.86550136143	1.2057060007586133	28.9375
398568.4258638588	1.171670023095728	29.291666666666668
375990.8288900332	1.0631283503872282	29.645833333333336
358148.3971500433	0.9287953966560326	30.0
