R	M	log_10_P0
19730867.91950593	0.4136232562258206	21.5
14815415.366910236	0.493443015693459	21.854166666666668
11880638.195283173	0.5848131440256489	22.208333333333332
9867849.178989584	0.6822687602409416	22.5625
8356637.705574704	0.7830604422145224	22.916666666666668
7153471.355595594	0.882995437165762	23.270833333333332
6151500.669878919	0.9743649896104226	23.625
5299522.019406347	1.0576827672226221	23.979166666666668
4562612.986480995	1.1311017589672792	24.333333333333332
3921112.471065584	1.1938657591830066	24.6875
3365426.5698490413	1.241505093619457	25.041666666666668
2873987.607731136	1.2712746028802446	25.395833333333332
2438987.2375916434	1.295253442944678	25.75
2062591.4191948727	1.3176834866957499	26.104166666666668
1738101.6305061555	1.3350217979477557	26.458333333333336
1470655.4474004575	1.3294185948648036	26.8125
1230852.7500631092	1.3148152328928568	27.166666666666668
1020187.2000963591	1.3040591030575104	27.520833333333336
846119.348707574	1.310073973340623	27.875
699638.9091749827	1.3121611889652005	28.229166666666668
577314.1407762256	1.3123676311344412	28.583333333333336
482992.6108171522	1.2942960184385939	28.9375
416139.0499697221	1.204326580500465	29.291666666666668
344604.1788085076	1.11558446018616	29.645833333333336
278810.458066822	1.05461217385636	30.0
